Time (s),Agent ID,Distance
140.038,2,8.02162
140.038,3,7.12948
140.038,4,5.24327
140.038,5,5.62257
140.038,6,7.14158
140.054,2,8.02162
140.054,3,7.12948
140.054,4,5.24327
140.054,5,5.62257
140.054,6,7.14158
140.055,2,8.02162
140.055,3,7.12948
140.055,4,5.24327
140.055,5,5.62257
140.055,6,7.14158
140.056,2,8.02162
140.056,3,7.12948
140.056,4,5.24327
140.056,5,5.62257
140.056,6,7.14158
140.072,2,8.02162
140.072,3,7.12948
140.072,4,5.24327
140.072,5,5.62257
140.072,6,7.14158
140.073,2,8.0158
140.073,3,7.12595
140.073,4,5.22417
140.073,5,5.60591
140.073,6,7.14171
140.074,2,8.0158
140.074,3,7.12595
140.074,4,5.22417
140.074,5,5.60591
140.074,6,7.14171
140.09,2,8.0158
140.09,3,7.12595
140.09,4,5.22417
140.09,5,5.60591
140.09,6,7.14171
140.091,2,8.0158
140.091,3,7.12595
140.091,4,5.22417
140.091,5,5.60591
140.091,6,7.14171
140.107,2,8.0158
140.107,3,7.12595
140.107,4,5.22417
140.107,5,5.60591
140.107,6,7.14171
140.108,2,8.00949
140.108,3,7.12175
140.108,4,5.20448
140.108,5,5.58876
140.108,6,7.14124
140.109,2,8.00949
140.109,3,7.12175
140.109,4,5.20448
140.109,5,5.58876
140.109,6,7.14124
140.125,2,8.00949
140.125,3,7.12175
140.125,4,5.20448
140.125,5,5.58876
140.125,6,7.14124
140.126,2,8.00949
140.126,3,7.12175
140.126,4,5.20448
140.126,5,5.58876
140.126,6,7.14124
140.127,2,8.00949
140.127,3,7.12175
140.127,4,5.20448
140.127,5,5.58876
140.127,6,7.14124
140.143,2,8.00949
140.143,3,7.12175
140.143,4,5.20448
140.143,5,5.58876
140.143,6,7.14124
140.144,2,8.00269
140.144,3,7.11678
140.144,4,5.18383
140.144,5,5.57075
140.144,6,7.14004
140.16,2,8.00269
140.16,3,7.11678
140.16,4,5.18383
140.16,5,5.57075
140.16,6,7.14004
140.161,2,8.00269
140.161,3,7.11678
140.161,4,5.18383
140.161,5,5.57075
140.161,6,7.14004
140.162,2,8.00269
140.162,3,7.11678
140.162,4,5.18383
140.162,5,5.57075
140.162,6,7.14004
140.178,2,8.00269
140.178,3,7.11678
140.178,4,5.18383
140.178,5,5.57075
140.178,6,7.14004
140.179,2,7.99717
140.179,3,7.11116
140.179,4,5.16255
140.179,5,5.55229
140.179,6,7.13826
140.18,2,7.99717
140.18,3,7.11116
140.18,4,5.16255
140.18,5,5.55229
140.18,6,7.13826
140.196,2,7.99717
140.196,3,7.11116
140.196,4,5.16255
140.196,5,5.55229
140.196,6,7.13826
140.197,2,7.99717
140.197,3,7.11116
140.197,4,5.16255
140.197,5,5.55229
140.197,6,7.13826
140.213,2,7.99717
140.213,3,7.11116
140.213,4,5.16255
140.213,5,5.55229
140.213,6,7.13826
140.214,2,7.99141
140.214,3,7.10492
140.214,4,5.14067
140.214,5,5.53329
140.214,6,7.13589
140.215,2,7.99141
140.215,3,7.10492
140.215,4,5.14067
140.215,5,5.53329
140.215,6,7.13589
140.231,2,7.99141
140.231,3,7.10492
140.231,4,5.14067
140.231,5,5.53329
140.231,6,7.13589
140.232,2,7.99141
140.232,3,7.10492
140.232,4,5.14067
140.232,5,5.53329
140.232,6,7.13589
140.248,2,7.99141
140.248,3,7.10492
140.248,4,5.14067
140.248,5,5.53329
140.248,6,7.13589
140.249,2,7.98527
140.249,3,7.09809
140.249,4,5.11816
140.249,5,5.51382
140.249,6,7.133
140.25,2,7.98527
140.25,3,7.09809
140.25,4,5.11816
140.25,5,5.51382
140.25,6,7.133
140.266,2,7.98527
140.266,3,7.09809
140.266,4,5.11816
140.266,5,5.51382
140.266,6,7.133
140.267,2,7.98527
140.267,3,7.09809
140.267,4,5.11816
140.267,5,5.51382
140.267,6,7.133
140.268,2,7.98527
140.268,3,7.09809
140.268,4,5.11816
140.268,5,5.51382
140.268,6,7.133
140.284,2,7.98527
140.284,3,7.09809
140.284,4,5.11816
140.284,5,5.51382
140.284,6,7.133
140.285,2,7.97878
140.285,3,7.0907
140.285,4,5.09525
140.285,5,5.49421
140.285,6,7.1297
140.301,2,7.97878
140.301,3,7.0907
140.301,4,5.09525
140.301,5,5.49421
140.301,6,7.1297
140.302,2,7.97878
140.302,3,7.0907
140.302,4,5.09525
140.302,5,5.49421
140.302,6,7.1297
140.303,2,7.97878
140.303,3,7.0907
140.303,4,5.09525
140.303,5,5.49421
140.303,6,7.1297
140.319,2,7.97189
140.319,3,7.08275
140.319,4,5.07161
140.319,5,5.47376
140.319,6,7.12575
140.32,2,7.97189
140.32,3,7.08275
140.32,4,5.07161
140.32,5,5.47376
140.32,6,7.12575
140.321,2,7.97189
140.321,3,7.08275
140.321,4,5.07161
140.321,5,5.47376
140.321,6,7.12575
140.337,2,7.97189
140.337,3,7.08275
140.337,4,5.07161
140.337,5,5.47376
140.337,6,7.12575
140.338,2,7.96462
140.338,3,7.07426
140.338,4,5.04729
140.338,5,5.45268
140.338,6,7.1212
140.354,2,7.96462
140.354,3,7.07426
140.354,4,5.04729
140.354,5,5.45268
140.354,6,7.1212
140.355,2,7.96462
140.355,3,7.07426
140.355,4,5.04729
140.355,5,5.45268
140.355,6,7.1212
140.356,2,7.96462
140.356,3,7.07426
140.356,4,5.04729
140.356,5,5.45268
140.356,6,7.1212
140.372,2,7.96462
140.372,3,7.07426
140.372,4,5.04729
140.372,5,5.45268
140.372,6,7.1212
140.373,2,7.95704
140.373,3,7.06526
140.373,4,5.02274
140.373,5,5.43173
140.373,6,7.11637
140.374,2,7.95704
140.374,3,7.06526
140.374,4,5.02274
140.374,5,5.43173
140.374,6,7.11637
140.39,2,7.95704
140.39,3,7.06526
140.39,4,5.02274
140.39,5,5.43173
140.39,6,7.11637
140.391,2,7.95704
140.391,3,7.06526
140.391,4,5.02274
140.391,5,5.43173
140.391,6,7.11637
140.407,2,7.95704
140.407,3,7.06526
140.407,4,5.02274
140.407,5,5.43173
140.407,6,7.11637
140.408,2,7.94918
140.408,3,7.05574
140.408,4,4.99748
140.408,5,5.40998
140.408,6,7.11141
140.409,2,7.94918
