Init Agent Position X,Init Agent Position Y,Goal Agent Position X,Goal Agent Position Y,Time to goal (s),Path Lenght to goal (m),Avg Agent Speed (m/s),Min Ditance to Person (m),Max Time in Personal Area (s),Agent Id
12.9178,6.17406,-1.52672,8.42933,129.306,14.9824,0.120463,0.313038,4.86,315
