Time (s),Agent ID,Distance
144.937,160,10.7974
144.938,160,10.7974
144.953,160,10.7974
144.954,160,10.7974
144.955,160,10.7974
144.97,160,10.7974
144.971,160,10.7777
144.972,160,10.7777
144.987,160,10.7777
144.988,160,10.7777
144.989,160,10.7777
145.004,160,10.7777
145.005,160,10.7578
145.006,160,10.7578
145.021,160,10.7578
145.022,160,10.7578
145.023,160,10.7578
145.038,160,10.7578
145.039,160,10.7376
145.04,160,10.7376
145.055,160,10.7376
145.056,160,10.7376
145.057,160,10.7376
145.072,160,10.7376
145.073,160,10.7172
145.074,160,10.7172
145.089,160,10.7172
145.09,160,10.7172
145.091,160,10.7172
145.106,160,10.7172
145.107,160,10.6966
145.108,160,10.6966
145.123,160,10.6966
145.124,160,10.6966
145.125,160,10.6966
145.14,160,10.6966
145.141,160,10.6759
145.142,160,10.6759
145.157,160,10.6759
145.158,160,10.6759
145.159,160,10.6759
145.174,160,10.6759
145.175,160,10.6548
145.176,160,10.6548
145.191,160,10.6548
145.192,160,10.6548
145.193,160,10.6548
145.208,160,10.6548
145.209,160,10.6335
145.21,160,10.6335
145.225,160,10.6335
145.226,160,10.6335
145.227,160,10.6335
145.242,160,10.6335
145.243,160,10.6121
145.244,160,10.6121
145.259,160,10.6121
145.26,160,10.6121
145.261,160,10.6121
145.276,160,10.6121
145.277,160,10.5905
145.278,160,10.5905
145.293,160,10.5905
145.294,160,10.5905
145.295,160,10.5905
145.31,160,10.5905
145.311,160,10.5686
145.312,160,10.5686
145.327,160,10.5686
145.328,160,10.5686
145.329,160,10.5686
145.344,160,10.5686
145.345,160,10.5465
145.346,160,10.5465
145.361,160,10.5465
145.362,160,10.5465
145.363,160,10.5465
145.378,160,10.5465
145.379,160,10.5243
145.38,160,10.5243
145.395,160,10.5243
145.396,160,10.5243
145.397,160,10.5243
145.412,160,10.5243
145.413,160,10.5018
145.414,160,10.5018
145.429,160,10.5018
145.43,160,10.5018
145.431,160,10.5018
145.446,160,10.5018
145.447,160,10.4791
145.448,160,10.4791
145.463,160,10.4791
145.464,160,10.4791
145.465,160,10.4791
145.48,160,10.4791
145.481,160,10.4562
145.482,160,10.4562
145.497,160,10.4562
145.498,160,10.4562
145.499,160,10.4562
145.514,160,10.4562
145.515,160,10.4332
145.516,160,10.4332
145.531,160,10.4332
145.532,160,10.4332
145.533,160,10.4332
145.548,160,10.4332
145.549,160,10.4099
145.55,160,10.4099
145.565,160,10.4099
145.566,160,10.4099
145.567,160,10.4099
145.582,160,10.4099
145.583,160,10.3865
145.584,160,10.3865
145.599,160,10.3865
145.6,160,10.3865
145.601,160,10.3865
145.616,160,10.3865
145.617,160,10.3629
145.618,160,10.3629
145.633,160,10.3629
145.634,160,10.3629
145.635,160,10.3629
145.65,160,10.3629
145.651,160,10.3391
145.652,160,10.3391
145.667,160,10.3391
145.668,160,10.3391
145.669,160,10.3391
145.684,160,10.3391
145.685,160,10.3152
145.686,160,10.3152
145.701,160,10.3152
145.702,160,10.3152
145.703,160,10.3152
145.718,160,10.3152
145.719,160,10.2911
145.72,160,10.2911
145.735,160,10.2911
145.736,160,10.2911
145.737,160,10.2911
145.752,160,10.2911
145.753,160,10.2668
145.754,160,10.2668
145.769,160,10.2668
145.77,160,10.2668
145.771,160,10.2668
145.786,160,10.2668
145.787,160,10.2422
145.788,160,10.2422
145.803,160,10.2422
145.804,160,10.2422
145.805,160,10.2422
145.82,160,10.2422
145.821,160,10.2176
145.822,160,10.2176
145.837,160,10.2176
145.838,160,10.2176
145.839,160,10.2176
145.854,160,10.2176
145.855,160,10.1929
145.856,160,10.1929
145.871,160,10.1929
145.872,160,10.1929
145.873,160,10.1929
145.888,160,10.1929
145.889,160,10.1679
145.89,160,10.1679
145.905,160,10.1679
145.906,160,10.1679
145.907,160,10.1679
145.922,160,10.1679
145.923,160,10.1429
145.924,160,10.1429
145.939,160,10.1429
145.94,160,10.1429
145.941,160,10.1429
145.956,160,10.1429
145.957,160,10.1177
145.958,160,10.1177
145.973,160,10.1177
145.974,160,10.1177
145.975,160,10.1177
145.99,160,10.1177
145.991,160,10.0925
145.992,160,10.0925
146.007,160,10.0925
146.008,160,10.0925
146.009,160,10.0925
146.024,160,10.0925
146.025,160,10.0672
146.026,160,10.0672
146.041,160,10.0672
146.042,160,10.0672
146.043,160,10.0672
146.058,160,10.0672
146.059,160,10.0417
146.06,160,10.0417
146.075,160,10.0417
146.076,160,10.0417
146.077,160,10.0417
146.092,160,10.0417
146.093,160,10.0161
146.094,160,10.0161
146.109,160,10.0161
146.11,160,10.0161
146.111,160,10.0161
146.126,160,10.0161
146.127,160,9.9905
146.128,160,9.9905
146.143,160,9.9905
146.144,160,9.9905
146.145,160,9.9905
146.16,160,9.9905
146.161,160,9.96464
146.162,160,9.96464
146.177,160,9.96464
146.178,160,9.96464
146.179,160,9.96464
146.194,160,9.96464
146.195,160,9.93881
146.196,160,9.93881
146.211,160,9.93881
146.212,160,9.93881
146.213,160,9.93881
146.228,160,9.93881
146.229,160,9.91295
146.23,160,9.91295
146.245,160,9.91295
146.246,160,9.91295
146.247,160,9.91295
146.262,160,9.91295
146.263,160,9.88711
146.264,160,9.88711
146.279,160,9.88711
146.28,160,9.88711
146.281,160,9.88711
146.296,160,9.88711
146.297,160,9.86099
146.298,160,9.86099
146.313,160,9.86099
146.314,160,9.86099
146.315,160,9.86099
146.33,160,9.86099
146.331,160,9.83482
146.332,160,9.83482
146.347,160,9.83482
146.348,160,9.83482
146.349,160,9.83482
146.364,160,9.83482
146.365,160,9.81451
146.366,160,9.81451
146.381,160,9.81451
146.382,160,9.81451
146.383,160,9.81451
146.398,160,9.81451
146.399,160,9.78825
146.4,160,9.78825
146.415,160,9.78825
146.416,160,9.78825
146.417,160,9.78825
146.432,160,9.78825
146.433,160,9.76189
146.434,160,9.76189
146.449,160,9.76189
146.45,160,9.76189
146.451,160,9.76189
146.466,160,9.76189
146.467,160,9.73558
146.468,160,9.73558
146.483,160,9.73558
146.484,160,9.73558
146.485,160,9.73558
146.5,160,9.73558
146.501,160,9.70917
146.502,160,9.70917
146.517,160,9.70917
146.518,160,9.70917
146.519,160,9.70917
146.534,160,9.70917
146.535,160,9.68262
146.536,160,9.68262
146.551,160,9.68262
146.552,160,9.68262
146.553,160,9.68262
146.568,160,9.68262
146.569,160,9.65594
146.57,160,9.65594
146.585,160,9.65594
146.586,160,9.65594
146.587,160,9.65594
146.602,160,9.65594
146.603,160,9.62889
146.604,160,9.62889
146.619,160,9.62889
146.62,160,9.62889
146.621,160,9.62889
146.636,160,9.62889
146.637,160,9.60128
146.638,160,9.60128
146.653,160,9.60128
146.654,160,9.60128
146.655,160,9.60128
146.67,160,9.60128
146.671,160,9.57315
146.672,160,9.57315
146.687,160,9.57315
146.688,160,9.57315
146.689,160,9.57315
146.704,160,9.57315
146.705,160,9.54491
146.706,160,9.54491
146.721,160,9.54491
146.722,160,9.54491
146.723,160,9.54491
146.738,160,9.54491
146.739,160,9.51608
146.74,160,9.51608
146.755,160,9.51608
146.756,160,9.51608
146.757,160,9.51608
146.772,160,9.51608
146.773,160,9.4868
146.774,160,9.4868
146.789,160,9.4868
146.79,160,9.4868
146.791,160,9.4868
146.806,160,9.4868
146.807,160,9.45731
146.808,160,9.45731
146.823,160,9.45731
146.824,160,9.45731
146.825,160,9.45731
146.84,160,9.45731
146.841,160,9.42726
146.842,160,9.42726
146.857,160,9.42726
146.858,160,9.42726
146.859,160,9.42726
146.874,160,9.42726
146.875,160,9.39703
146.876,160,9.39703
146.891,160,9.39703
146.892,160,9.39703
146.893,160,9.39703
146.908,160,9.39703
146.909,160,9.36663
146.91,160,9.36663
146.925,160,9.36663
146.926,160,9.36663
146.927,160,9.36663
146.942,160,9.36663
146.943,160,9.3357
146.944,160,9.3357
146.959,160,9.3357
146.96,160,9.3357
146.961,160,9.3357
146.976,160,9.3357
146.977,160,9.30457
146.978,160,9.30457
146.993,160,9.30457
146.994,160,9.30457
146.995,160,9.30457
147.01,160,9.30457
147.011,160,9.27317
147.012,160,9.27317
147.027,160,9.27317
147.028,160,9.27317
147.029,160,9.27317
147.044,160,9.27317
147.045,160,9.24165
147.046,160,9.24165
147.061,160,9.24165
147.062,160,9.24165
147.063,160,9.24165
147.078,160,9.24165
147.079,160,9.20979
147.08,160,9.20979
147.095,160,9.20979
147.096,160,9.20979
147.097,160,9.20979
147.112,160,9.20979
147.113,160,9.17778
147.114,160,9.17778
147.129,160,9.17778
147.13,160,9.17778
147.131,160,9.17778
147.146,160,9.17778
147.147,160,9.14577
147.148,160,9.14577
147.163,160,9.14577
147.164,160,9.14577
147.165,160,9.14577
147.18,160,9.14577
147.181,160,9.11346
147.182,160,9.11346
147.197,160,9.11346
147.198,160,9.11346
147.199,160,9.11346
147.214,160,9.11346
147.215,160,9.08104
147.216,160,9.08104
147.231,160,9.08104
147.232,160,9.08104
147.233,160,9.08104
147.248,160,9.08104
147.249,160,9.04842
147.25,160,9.04842
147.265,160,9.04842
147.266,160,9.04842
147.267,160,9.04842
147.282,160,9.04842
147.283,160,9.01586
147.284,160,9.01586
147.299,160,9.01586
147.3,160,9.01586
147.301,160,9.01586
147.316,160,9.01586
147.317,160,8.98309
147.318,160,8.98309
147.333,160,8.98309
147.334,160,8.98309
147.335,160,8.98309
147.35,160,8.98309
147.351,160,8.95022
147.352,160,8.95022
147.367,160,8.95022
147.368,160,8.95022
147.369,160,8.95022
147.384,160,8.95022
147.385,160,8.91712
147.386,160,8.91712
147.401,160,8.91712
147.402,160,8.91712
147.403,160,8.91712
147.418,160,8.91712
147.419,160,8.88427
147.42,160,8.88427
147.435,160,8.88427
147.436,160,8.88427
147.437,160,8.88427
147.452,160,8.88427
147.453,160,8.85107
147.454,160,8.85107
147.469,160,8.85107
147.47,160,8.85107
147.471,160,8.85107
147.486,160,8.85107
147.487,160,8.81811
147.488,160,8.81811
147.503,160,8.81811
147.504,160,8.81811
147.505,160,8.81811
147.52,160,8.81811
147.521,160,8.78524
147.522,160,8.78524
147.537,160,8.78524
147.538,160,8.78524
147.539,160,8.78524
147.554,160,8.78524
147.555,160,8.7523
147.556,160,8.7523
147.571,160,8.7523
147.572,160,8.7523
147.573,160,8.7523
147.588,160,8.7523
147.589,160,8.7193
147.59,160,8.7193
147.605,160,8.7193
147.606,160,8.7193
147.607,160,8.7193
147.622,160,8.7193
147.623,160,8.68668
147.624,160,8.68668
147.639,160,8.68668
147.64,160,8.68668
147.641,160,8.68668
147.656,160,8.68668
147.657,160,8.65429
147.658,160,8.65429
147.673,160,8.65429
147.674,160,8.65429
147.675,160,8.65429
147.69,160,8.65429
147.691,160,8.6221
147.692,160,8.6221
147.707,160,8.6221
147.708,160,8.6221
147.709,160,8.6221
147.724,160,8.6221
147.725,160,8.59018
147.726,160,8.59018
147.741,160,8.59018
147.742,160,8.59018
147.743,160,8.59018
147.758,160,8.59018
147.759,160,8.55841
147.76,160,8.55841
147.775,160,8.55841
147.776,160,8.55841
147.777,160,8.55841
147.792,160,8.55841
147.793,160,8.52666
147.794,160,8.52666
147.809,160,8.52666
147.81,160,8.52666
147.811,160,8.52666
147.826,160,8.52666
147.827,160,8.49511
147.828,160,8.49511
147.843,160,8.49511
147.845,160,8.49511
147.86,160,8.49511
147.861,160,8.46397
147.862,160,8.46397
147.877,160,8.46397
147.878,160,8.46397
147.879,160,8.46397
147.894,160,8.46397
147.895,160,8.43317
147.896,160,8.43317
147.911,160,8.43317
147.912,160,8.43317
147.913,160,8.43317
147.928,160,8.43317
147.929,160,8.40268
147.93,160,8.40268
147.945,160,8.40268
147.947,160,8.40268
147.962,160,8.40268
147.963,160,8.37261
147.964,160,8.37261
147.979,160,8.37261
147.98,160,8.37261
147.981,160,8.37261
147.996,160,8.37261
147.997,160,8.34272
147.998,160,8.34272
148.013,160,8.34272
148.014,160,8.34272
148.015,160,8.34272
148.03,160,8.34272
148.031,160,8.31345
148.032,160,8.31345
148.047,160,8.31345
148.049,160,8.31345
148.064,160,8.31345
148.065,160,8.28455
148.066,160,8.28455
148.081,160,8.28455
148.082,160,8.28455
148.083,160,8.28455
148.098,160,8.28455
148.099,160,8.25599
148.1,160,8.25599
