Time (s),x,y
140.043,9.78237,6.59135
140.059,9.78237,6.59135
140.06,9.78237,6.59135
140.061,9.78237,6.59135
140.077,9.78237,6.59135
140.078,9.77496,6.5947
140.094,9.77496,6.5947
140.095,9.77496,6.5947
140.096,9.77496,6.5947
140.112,9.77496,6.5947
140.113,9.76704,6.59803
140.129,9.76704,6.59803
140.13,9.76704,6.59803
140.131,9.76704,6.59803
140.147,9.76704,6.59803
140.148,9.75858,6.60052
140.149,9.75858,6.60052
140.165,9.75858,6.60052
140.166,9.75858,6.60052
140.167,9.75858,6.60052
140.183,9.74964,6.6031
140.184,9.74964,6.6031
140.2,9.74964,6.6031
140.201,9.74964,6.6031
140.202,9.74022,6.60547
140.218,9.74022,6.60547
140.219,9.74022,6.60547
140.22,9.74022,6.60547
140.236,9.74022,6.60547
140.237,9.73036,6.60783
140.253,9.73036,6.60783
140.254,9.73036,6.60783
140.255,9.73036,6.60783
140.271,9.73036,6.60783
140.272,9.72008,6.61051
140.288,9.72008,6.61051
140.289,9.72008,6.61051
140.29,9.72008,6.61051
140.306,9.72008,6.61051
140.307,9.70934,6.61248
140.323,9.70934,6.61248
140.324,9.70934,6.61248
140.325,9.70934,6.61248
140.341,9.70934,6.61248
140.342,9.69821,6.61433
140.343,9.69821,6.61433
140.359,9.69821,6.61433
140.36,9.69821,6.61433
140.361,9.69821,6.61433
140.377,9.69821,6.61433
140.378,9.68671,6.61673
140.394,9.68671,6.61673
140.395,9.68671,6.61673
140.396,9.68671,6.61673
140.412,9.68671,6.61673
140.413,9.67481,6.61845
140.414,9.67481,6.61845
140.43,9.67481,6.61845
140.431,9.67481,6.61845
140.432,9.67481,6.61845
140.448,9.67481,6.61845
140.449,9.66258,6.62038
140.45,9.66258,6.62038
140.466,9.66258,6.62038
140.467,9.66258,6.62038
140.468,9.66258,6.62038
140.484,9.66258,6.62038
140.485,9.65001,6.62251
140.486,9.65001,6.62251
140.502,9.65001,6.62251
140.503,9.65001,6.62251
140.519,9.65001,6.62251
140.52,9.63709,6.62385
140.521,9.63709,6.62385
140.537,9.63709,6.62385
