Time (s),x,y
140.032,12.9225,6.41148
140.033,12.9225,6.41148
140.039,12.9225,6.41148
140.04,12.9225,6.41148
140.041,12.9225,6.41148
140.047,12.9225,6.41148
140.048,12.9225,6.41148
140.049,12.9225,6.41148
140.055,12.9225,6.41148
140.056,12.9225,6.41148
140.057,12.9225,6.41148
140.063,12.9225,6.41148
140.064,12.9225,6.41148
140.065,12.9225,6.41148
140.071,12.9133,6.42296
140.072,12.9133,6.42296
140.073,12.9133,6.42296
140.079,12.9133,6.42296
140.08,12.9133,6.42296
140.081,12.9133,6.42296
140.087,12.9133,6.42296
140.088,12.9133,6.42296
140.089,12.9133,6.42296
140.095,12.9133,6.42296
140.096,12.9133,6.42296
140.097,12.9133,6.42296
140.103,12.9133,6.42296
140.104,12.9023,6.43455
140.105,12.9023,6.43455
140.111,12.9023,6.43455
140.112,12.9023,6.43455
140.113,12.9023,6.43455
140.119,12.9023,6.43455
140.12,12.9023,6.43455
140.121,12.9023,6.43455
140.127,12.9023,6.43455
140.128,12.9023,6.43455
140.129,12.9023,6.43455
140.135,12.9023,6.43455
140.136,12.8898,6.44663
140.137,12.8898,6.44663
140.143,12.8898,6.44663
140.144,12.8898,6.44663
140.145,12.8898,6.44663
140.151,12.8898,6.44663
140.152,12.8898,6.44663
140.153,12.8898,6.44663
140.159,12.8898,6.44663
140.16,12.8898,6.44663
140.161,12.8898,6.44663
140.167,12.8898,6.44663
140.168,12.876,6.45925
140.169,12.876,6.45925
140.175,12.876,6.45925
140.176,12.876,6.45925
140.177,12.876,6.45925
140.183,12.876,6.45925
140.184,12.876,6.45925
140.185,12.876,6.45925
140.191,12.876,6.45925
140.192,12.876,6.45925
140.193,12.876,6.45925
140.199,12.876,6.45925
140.2,12.876,6.45925
140.201,12.876,6.45925
140.207,12.861,6.47231
140.208,12.861,6.47231
140.209,12.861,6.47231
140.215,12.861,6.47231
140.216,12.861,6.47231
140.217,12.861,6.47231
140.223,12.861,6.47231
140.224,12.861,6.47231
140.225,12.861,6.47231
140.231,12.861,6.47231
140.232,12.861,6.47231
140.233,12.861,6.47231
140.239,12.861,6.47231
140.24,12.8448,6.48564
140.241,12.8448,6.48564
140.247,12.8448,6.48564
140.248,12.8448,6.48564
140.249,12.8448,6.48564
140.255,12.8448,6.48564
140.256,12.8448,6.48564
140.257,12.8448,6.48564
140.263,12.8448,6.48564
140.264,12.8448,6.48564
140.265,12.8448,6.48564
140.271,12.8448,6.48564
140.272,12.8278,6.49984
140.273,12.8278,6.49984
140.279,12.8278,6.49984
140.28,12.8278,6.49984
140.281,12.8278,6.49984
140.287,12.8278,6.49984
140.288,12.8278,6.49984
140.289,12.8278,6.49984
140.295,12.8278,6.49984
140.296,12.8278,6.49984
140.297,12.8278,6.49984
140.303,12.8278,6.49984
140.304,12.8094,6.51341
140.305,12.8094,6.51341
140.311,12.8094,6.51341
140.312,12.8094,6.51341
140.313,12.8094,6.51341
140.319,12.8094,6.51341
140.32,12.8094,6.51341
140.321,12.8094,6.51341
140.327,12.8094,6.51341
140.328,12.8094,6.51341
140.329,12.8094,6.51341
140.335,12.8094,6.51341
140.336,12.8094,6.51341
140.337,12.8094,6.51341
140.343,12.7905,6.52802
