Init Agent Position X,Init Agent Position Y,Goal Agent Position X,Goal Agent Position Y,Time to goal (s),Path Lenght to goal (m),Avg Agent Speed (m/s),Min Ditance to Person (m),Max Time in Personal Area (s),Agent Id,Ped. Collitions
13.0989,6.0507,-1.29065,6.90472,74.942,14.6926,0.206164,0.82882,4.794,149,0
