Time (s),x,y
140.036,12.9279,6.40422
140.037,12.9279,6.40422
140.043,12.9279,6.40422
140.044,12.9279,6.40422
140.045,12.9279,6.40422
140.051,12.9279,6.40422
140.052,12.9279,6.40422
140.053,12.9279,6.40422
140.059,12.9279,6.40422
140.06,12.9279,6.40422
140.061,12.9279,6.40422
140.067,12.9279,6.40422
140.068,12.9258,6.40708
140.069,12.9258,6.40708
140.075,12.9258,6.40708
140.076,12.9258,6.40708
140.077,12.9258,6.40708
140.083,12.9258,6.40708
140.084,12.9258,6.40708
140.085,12.9258,6.40708
140.091,12.9258,6.40708
140.092,12.9258,6.40708
140.093,12.9258,6.40708
140.099,12.9258,6.40708
140.1,12.9237,6.4101
140.101,12.9237,6.4101
140.107,12.9237,6.4101
140.108,12.9237,6.4101
140.109,12.9237,6.4101
140.115,12.9237,6.4101
140.116,12.9237,6.4101
140.117,12.9237,6.4101
140.123,12.9237,6.4101
140.124,12.9237,6.4101
140.125,12.9237,6.4101
140.131,12.9237,6.4101
140.132,12.9237,6.4101
140.133,12.9237,6.4101
140.139,12.9215,6.41318
140.14,12.9215,6.41318
140.141,12.9215,6.41318
140.147,12.9215,6.41318
140.148,12.9215,6.41318
140.149,12.9215,6.41318
140.155,12.9215,6.41318
140.156,12.9215,6.41318
140.157,12.9215,6.41318
140.163,12.9215,6.41318
140.164,12.9215,6.41318
140.165,12.9215,6.41318
140.171,12.9215,6.41318
140.172,12.9193,6.41637
140.173,12.9193,6.41637
140.179,12.9193,6.41637
140.18,12.9193,6.41637
140.181,12.9193,6.41637
140.187,12.9193,6.41637
140.188,12.9193,6.41637
140.189,12.9193,6.41637
140.195,12.9193,6.41637
140.196,12.9193,6.41637
140.197,12.9193,6.41637
140.203,12.9193,6.41637
140.204,12.9168,6.41944
140.205,12.9168,6.41944
140.211,12.9168,6.41944
140.212,12.9168,6.41944
140.213,12.9168,6.41944
140.219,12.9168,6.41944
140.22,12.9168,6.41944
140.221,12.9168,6.41944
140.227,12.9168,6.41944
140.228,12.9168,6.41944
140.229,12.9168,6.41944
140.235,12.9168,6.41944
140.236,12.9141,6.42234
140.237,12.9141,6.42234
140.243,12.9141,6.42234
140.244,12.9141,6.42234
140.245,12.9141,6.42234
140.251,12.9141,6.42234
140.252,12.9141,6.42234
140.253,12.9141,6.42234
140.259,12.9141,6.42234
140.26,12.9141,6.42234
140.261,12.9141,6.42234
140.267,12.9141,6.42234
140.268,12.9141,6.42234
140.269,12.9141,6.42234
140.275,12.9113,6.4253
140.276,12.9113,6.4253
140.277,12.9113,6.4253
140.283,12.9113,6.4253
140.284,12.9113,6.4253
140.285,12.9113,6.4253
140.291,12.9113,6.4253
140.292,12.9113,6.4253
140.293,12.9113,6.4253
140.299,12.9113,6.4253
140.3,12.9113,6.4253
140.301,12.9113,6.4253
140.307,12.9113,6.4253
140.308,12.9084,6.42837
140.309,12.9084,6.42837
140.315,12.9084,6.42837
140.316,12.9084,6.42837
140.317,12.9084,6.42837
140.323,12.9084,6.42837
140.324,12.9084,6.42837
140.325,12.9084,6.42837
140.331,12.9084,6.42837
140.332,12.9084,6.42837
140.333,12.9084,6.42837
140.339,12.9084,6.42837
140.34,12.9054,6.4315
140.341,12.9054,6.4315
140.347,12.9054,6.4315
140.348,12.9054,6.4315
140.349,12.9054,6.4315
140.355,12.9054,6.4315
140.356,12.9054,6.4315
140.357,12.9054,6.4315
140.363,12.9054,6.4315
140.364,12.9054,6.4315
140.365,12.9054,6.4315
140.371,12.9054,6.4315
140.372,12.9024,6.43468
140.373,12.9024,6.43468
140.379,12.9024,6.43468
140.38,12.9024,6.43468
140.381,12.9024,6.43468
140.387,12.9024,6.43468
140.388,12.9024,6.43468
140.389,12.9024,6.43468
140.395,12.9024,6.43468
140.396,12.9024,6.43468
140.397,12.9024,6.43468
140.403,12.9024,6.43468
140.404,12.9024,6.43468
140.405,12.9024,6.43468
140.411,12.8991,6.43771
140.412,12.8991,6.43771
140.413,12.8991,6.43771
140.419,12.8991,6.43771
140.42,12.8991,6.43771
140.421,12.8991,6.43771
140.427,12.8991,6.43771
140.428,12.8991,6.43771
140.429,12.8991,6.43771
140.435,12.8991,6.43771
140.436,12.8991,6.43771
140.437,12.8991,6.43771
140.443,12.8991,6.43771
140.444,12.8958,6.44088
140.445,12.8958,6.44088
140.451,12.8958,6.44088
140.452,12.8958,6.44088
140.453,12.8958,6.44088
140.459,12.8958,6.44088
140.46,12.8958,6.44088
140.461,12.8958,6.44088
140.467,12.8958,6.44088
140.468,12.8958,6.44088
140.469,12.8958,6.44088
140.475,12.8958,6.44088
140.476,12.8924,6.44418
140.477,12.8924,6.44418
140.483,12.8924,6.44418
140.484,12.8924,6.44418
140.485,12.8924,6.44418
140.491,12.8924,6.44418
140.492,12.8924,6.44418
140.493,12.8924,6.44418
140.499,12.8924,6.44418
140.5,12.8924,6.44418
140.501,12.8924,6.44418
140.507,12.8924,6.44418
140.508,12.889,6.44766
140.509,12.889,6.44766
140.515,12.889,6.44766
140.516,12.889,6.44766
140.517,12.889,6.44766
140.523,12.889,6.44766
140.524,12.889,6.44766
140.525,12.889,6.44766
140.531,12.889,6.44766
140.532,12.889,6.44766
140.533,12.889,6.44766
140.539,12.889,6.44766
140.54,12.889,6.44766
140.541,12.889,6.44766
140.547,12.8855,6.45112
140.548,12.8855,6.45112
140.549,12.8855,6.45112
140.555,12.8855,6.45112
140.556,12.8855,6.45112
140.557,12.8855,6.45112
140.563,12.8855,6.45112
140.564,12.8855,6.45112
140.565,12.8855,6.45112
140.571,12.8855,6.45112
140.572,12.8855,6.45112
140.573,12.8855,6.45112
140.579,12.8855,6.45112
140.58,12.8819,6.45455
140.581,12.8819,6.45455
140.587,12.8819,6.45455
140.588,12.8819,6.45455
140.589,12.8819,6.45455
140.595,12.8819,6.45455
140.596,12.8819,6.45455
140.597,12.8819,6.45455
140.603,12.8819,6.45455
140.604,12.8819,6.45455
140.605,12.8819,6.45455
140.611,12.8819,6.45455
140.612,12.878,6.45771
140.613,12.878,6.45771
140.619,12.878,6.45771
140.62,12.878,6.45771
140.621,12.878,6.45771
140.627,12.878,6.45771
140.628,12.878,6.45771
140.629,12.878,6.45771
140.635,12.878,6.45771
140.636,12.878,6.45771
140.637,12.878,6.45771
140.643,12.878,6.45771
140.644,12.8741,6.46095
140.645,12.8741,6.46095
140.651,12.8741,6.46095
140.652,12.8741,6.46095
140.653,12.8741,6.46095
140.659,12.8741,6.46095
140.66,12.8741,6.46095
140.661,12.8741,6.46095
140.667,12.8741,6.46095
140.668,12.8741,6.46095
140.669,12.8741,6.46095
140.675,12.8741,6.46095
140.676,12.8741,6.46095
140.677,12.8741,6.46095
140.683,12.8701,6.46426
140.684,12.8701,6.46426
140.685,12.8701,6.46426
140.691,12.8701,6.46426
140.692,12.8701,6.46426
140.693,12.8701,6.46426
140.699,12.8701,6.46426
140.7,12.8701,6.46426
140.701,12.8701,6.46426
140.707,12.8701,6.46426
140.708,12.8701,6.46426
140.709,12.8701,6.46426
140.715,12.8701,6.46426
140.716,12.8661,6.46787
140.717,12.8661,6.46787
140.723,12.8661,6.46787
140.724,12.8661,6.46787
140.725,12.8661,6.46787
140.731,12.8661,6.46787
140.732,12.8661,6.46787
140.733,12.8661,6.46787
140.739,12.8661,6.46787
140.74,12.8661,6.46787
140.741,12.8661,6.46787
140.747,12.8661,6.46787
140.748,12.8621,6.47153
140.749,12.8621,6.47153
140.755,12.8621,6.47153
140.756,12.8621,6.47153
140.757,12.8621,6.47153
140.763,12.8621,6.47153
140.764,12.8621,6.47153
140.765,12.8621,6.47153
140.771,12.8621,6.47153
140.772,12.8621,6.47153
140.773,12.8621,6.47153
140.779,12.8621,6.47153
140.78,12.858,6.47523
140.781,12.858,6.47523
140.787,12.858,6.47523
140.788,12.858,6.47523
140.789,12.858,6.47523
140.795,12.858,6.47523
140.796,12.858,6.47523
140.797,12.858,6.47523
140.803,12.858,6.47523
140.804,12.858,6.47523
140.805,12.858,6.47523
140.811,12.858,6.47523
140.812,12.858,6.47523
140.813,12.858,6.47523
140.819,12.8537,6.47868
140.82,12.8537,6.47868
140.821,12.8537,6.47868
140.827,12.8537,6.47868
140.828,12.8537,6.47868
140.829,12.8537,6.47868
140.835,12.8537,6.47868
140.836,12.8537,6.47868
140.837,12.8537,6.47868
140.843,12.8537,6.47868
140.844,12.8537,6.47868
140.845,12.8537,6.47868
140.851,12.8537,6.47868
140.852,12.8493,6.48212
140.853,12.8493,6.48212
140.859,12.8493,6.48212
140.86,12.8493,6.48212
140.861,12.8493,6.48212
140.867,12.8493,6.48212
140.868,12.8493,6.48212
140.869,12.8493,6.48212
140.875,12.8493,6.48212
140.876,12.8493,6.48212
140.877,12.8493,6.48212
140.883,12.8493,6.48212
140.884,12.8448,6.48571
140.885,12.8448,6.48571
140.891,12.8448,6.48571
140.892,12.8448,6.48571
140.893,12.8448,6.48571
140.899,12.8448,6.48571
140.9,12.8448,6.48571
140.901,12.8448,6.48571
140.907,12.8448,6.48571
140.908,12.8448,6.48571
140.909,12.8448,6.48571
140.915,12.8448,6.48571
140.916,12.8404,6.48944
140.917,12.8404,6.48944
140.923,12.8404,6.48944
140.924,12.8404,6.48944
140.925,12.8404,6.48944
140.931,12.8404,6.48944
140.932,12.8404,6.48944
140.933,12.8404,6.48944
140.939,12.8404,6.48944
140.94,12.8404,6.48944
140.941,12.8404,6.48944
140.947,12.8404,6.48944
140.948,12.8404,6.48944
140.949,12.8404,6.48944
140.955,12.8359,6.49331
140.956,12.8359,6.49331
140.957,12.8359,6.49331
140.963,12.8359,6.49331
140.964,12.8359,6.49331
140.965,12.8359,6.49331
140.971,12.8359,6.49331
140.972,12.8359,6.49331
140.973,12.8359,6.49331
140.979,12.8359,6.49331
140.98,12.8359,6.49331
140.981,12.8359,6.49331
140.987,12.8359,6.49331
140.988,12.8314,6.49709
140.989,12.8314,6.49709
