Time (s),x,y
140.033,12.9274,6.40485
140.034,12.9274,6.40485
140.04,12.9274,6.40485
140.041,12.9274,6.40485
140.042,12.9274,6.40485
140.048,12.9274,6.40485
140.049,12.9274,6.40485
140.05,12.9274,6.40485
140.056,12.9274,6.40485
140.057,12.9274,6.40485
140.058,12.9274,6.40485
140.064,12.9274,6.40485
140.065,12.9274,6.40485
140.066,12.9248,6.40849
140.072,12.9248,6.40849
140.073,12.9248,6.40849
140.074,12.9248,6.40849
140.08,12.9248,6.40849
140.081,12.9248,6.40849
140.082,12.9248,6.40849
140.088,12.9248,6.40849
140.089,12.9248,6.40849
140.09,12.9248,6.40849
140.096,12.9248,6.40849
140.097,12.9248,6.40849
140.098,12.9248,6.40849
140.104,12.9248,6.40849
140.105,12.9221,6.41233
140.106,12.9221,6.41233
140.112,12.9221,6.41233
140.113,12.9221,6.41233
140.114,12.9221,6.41233
140.12,12.9221,6.41233
140.121,12.9221,6.41233
140.122,12.9221,6.41233
140.128,12.9221,6.41233
140.129,12.9221,6.41233
140.13,12.9221,6.41233
140.136,12.9221,6.41233
140.137,12.9193,6.41628
140.138,12.9193,6.41628
140.144,12.9193,6.41628
140.145,12.9193,6.41628
140.146,12.9193,6.41628
140.152,12.9193,6.41628
140.153,12.9193,6.41628
140.154,12.9193,6.41628
140.16,12.9193,6.41628
140.161,12.9193,6.41628
140.162,12.9193,6.41628
140.168,12.9193,6.41628
140.169,12.9162,6.42008
140.17,12.9162,6.42008
140.176,12.9162,6.42008
140.177,12.9162,6.42008
140.178,12.9162,6.42008
140.184,12.9162,6.42008
140.185,12.9162,6.42008
140.186,12.9162,6.42008
140.192,12.9162,6.42008
140.193,12.9162,6.42008
140.194,12.9162,6.42008
140.2,12.9162,6.42008
140.201,12.9162,6.42008
140.202,12.9127,6.42374
140.208,12.9127,6.42374
140.209,12.9127,6.42374
140.21,12.9127,6.42374
140.216,12.9127,6.42374
140.217,12.9127,6.42374
140.218,12.9127,6.42374
140.224,12.9127,6.42374
140.225,12.9127,6.42374
140.226,12.9127,6.42374
140.232,12.9127,6.42374
140.233,12.9127,6.42374
140.234,12.9127,6.42374
140.24,12.9127,6.42374
140.241,12.9092,6.42752
140.242,12.9092,6.42752
140.248,12.9092,6.42752
140.249,12.9092,6.42752
140.25,12.9092,6.42752
140.256,12.9092,6.42752
140.257,12.9092,6.42752
140.258,12.9092,6.42752
140.264,12.9092,6.42752
140.265,12.9092,6.42752
140.266,12.9092,6.42752
140.272,12.9092,6.42752
140.273,12.9055,6.43142
140.274,12.9055,6.43142
140.28,12.9055,6.43142
140.281,12.9055,6.43142
140.282,12.9055,6.43142
140.288,12.9055,6.43142
140.289,12.9055,6.43142
140.29,12.9055,6.43142
140.296,12.9055,6.43142
140.297,12.9055,6.43142
140.298,12.9055,6.43142
140.304,12.9055,6.43142
140.305,12.9016,6.43536
140.306,12.9016,6.43536
140.312,12.9016,6.43536
140.313,12.9016,6.43536
140.314,12.9016,6.43536
140.32,12.9016,6.43536
140.321,12.9016,6.43536
140.322,12.9016,6.43536
140.328,12.9016,6.43536
140.329,12.9016,6.43536
140.33,12.9016,6.43536
140.336,12.9016,6.43536
140.337,12.9016,6.43536
140.338,12.8975,6.43919
140.344,12.8975,6.43919
140.345,12.8975,6.43919
140.346,12.8975,6.43919
140.352,12.8975,6.43919
140.353,12.8975,6.43919
140.354,12.8975,6.43919
140.36,12.8975,6.43919
140.361,12.8975,6.43919
140.362,12.8975,6.43919
140.368,12.8975,6.43919
140.369,12.8975,6.43919
140.37,12.8975,6.43919
140.376,12.8975,6.43919
140.377,12.8933,6.44324
140.378,12.8933,6.44324
140.384,12.8933,6.44324
140.385,12.8933,6.44324
140.386,12.8933,6.44324
140.392,12.8933,6.44324
140.393,12.8933,6.44324
140.394,12.8933,6.44324
140.4,12.8933,6.44324
140.401,12.8933,6.44324
140.402,12.8933,6.44324
140.408,12.8933,6.44324
140.409,12.8891,6.44757
140.41,12.8891,6.44757
140.416,12.8891,6.44757
140.417,12.8891,6.44757
140.418,12.8891,6.44757
140.424,12.8891,6.44757
140.425,12.8891,6.44757
140.426,12.8891,6.44757
140.432,12.8891,6.44757
140.433,12.8891,6.44757
140.434,12.8891,6.44757
140.44,12.8891,6.44757
140.441,12.8847,6.45189
140.442,12.8847,6.45189
140.448,12.8847,6.45189
140.449,12.8847,6.45189
140.45,12.8847,6.45189
140.456,12.8847,6.45189
140.457,12.8847,6.45189
140.458,12.8847,6.45189
140.464,12.8847,6.45189
140.465,12.8847,6.45189
140.466,12.8847,6.45189
140.472,12.8847,6.45189
140.473,12.8847,6.45189
140.474,12.8801,6.45605
140.48,12.8801,6.45605
140.481,12.8801,6.45605
140.482,12.8801,6.45605
140.488,12.8801,6.45605
140.489,12.8801,6.45605
140.49,12.8801,6.45605
140.496,12.8801,6.45605
140.497,12.8801,6.45605
140.498,12.8801,6.45605
140.504,12.8801,6.45605
140.505,12.8801,6.45605
140.506,12.8801,6.45605
140.512,12.8801,6.45605
140.513,12.8752,6.46005
140.514,12.8752,6.46005
140.52,12.8752,6.46005
140.521,12.8752,6.46005
140.522,12.8752,6.46005
140.528,12.8752,6.46005
140.529,12.8752,6.46005
140.53,12.8752,6.46005
140.536,12.8752,6.46005
140.537,12.8752,6.46005
140.538,12.8752,6.46005
140.544,12.8752,6.46005
140.545,12.8702,6.46417
140.546,12.8702,6.46417
140.552,12.8702,6.46417
140.553,12.8702,6.46417
140.554,12.8702,6.46417
140.56,12.8702,6.46417
140.561,12.8702,6.46417
140.562,12.8702,6.46417
140.568,12.8702,6.46417
140.569,12.8702,6.46417
140.57,12.8702,6.46417
140.576,12.8702,6.46417
140.577,12.8652,6.46869
140.578,12.8652,6.46869
140.584,12.8652,6.46869
140.585,12.8652,6.46869
140.586,12.8652,6.46869
140.592,12.8652,6.46869
140.593,12.8652,6.46869
140.594,12.8652,6.46869
140.6,12.8652,6.46869
140.601,12.8652,6.46869
140.602,12.8652,6.46869
140.608,12.8652,6.46869
140.609,12.8652,6.46869
140.61,12.8602,6.47328
140.616,12.8602,6.47328
140.617,12.8602,6.47328
140.618,12.8602,6.47328
140.624,12.8602,6.47328
140.625,12.8602,6.47328
140.626,12.8602,6.47328
140.632,12.8602,6.47328
140.633,12.8602,6.47328
140.634,12.8602,6.47328
140.64,12.8602,6.47328
140.641,12.8602,6.47328
140.642,12.8602,6.47328
140.648,12.8602,6.47328
140.649,12.8549,6.47775
140.65,12.8549,6.47775
140.656,12.8549,6.47775
140.657,12.8549,6.47775
140.658,12.8549,6.47775
140.664,12.8549,6.47775
140.665,12.8549,6.47775
140.666,12.8549,6.47775
140.672,12.8549,6.47775
140.673,12.8549,6.47775
140.674,12.8549,6.47775
140.68,12.8549,6.47775
140.681,12.8494,6.48204
140.682,12.8494,6.48204
140.688,12.8494,6.48204
140.689,12.8494,6.48204
140.69,12.8494,6.48204
140.696,12.8494,6.48204
140.697,12.8494,6.48204
140.698,12.8494,6.48204
140.704,12.8494,6.48204
140.705,12.8494,6.48204
140.706,12.8494,6.48204
140.712,12.8494,6.48204
140.713,12.8438,6.48653
140.714,12.8438,6.48653
140.72,12.8438,6.48653
140.721,12.8438,6.48653
140.722,12.8438,6.48653
140.728,12.8438,6.48653
140.729,12.8438,6.48653
140.73,12.8438,6.48653
140.736,12.8438,6.48653
140.737,12.8438,6.48653
140.738,12.8438,6.48653
140.744,12.8438,6.48653
140.745,12.8438,6.48653
140.746,12.8383,6.49128
140.752,12.8383,6.49128
140.753,12.8383,6.49128
140.754,12.8383,6.49128
140.76,12.8383,6.49128
140.761,12.8383,6.49128
140.762,12.8383,6.49128
140.768,12.8383,6.49128
140.769,12.8383,6.49128
140.77,12.8383,6.49128
140.776,12.8383,6.49128
140.777,12.8383,6.49128
140.778,12.8383,6.49128
140.784,12.8383,6.49128
140.785,12.8326,6.49605
140.786,12.8326,6.49605
140.792,12.8326,6.49605
140.793,12.8326,6.49605
140.794,12.8326,6.49605
140.8,12.8326,6.49605
140.801,12.8326,6.49605
140.802,12.8326,6.49605
140.808,12.8326,6.49605
140.809,12.8326,6.49605
140.81,12.8326,6.49605
140.816,12.8326,6.49605
140.817,12.8267,6.50068
140.818,12.8267,6.50068
140.824,12.8267,6.50068
140.825,12.8267,6.50068
140.826,12.8267,6.50068
140.832,12.8267,6.50068
140.833,12.8267,6.50068
140.834,12.8267,6.50068
140.84,12.8267,6.50068
140.841,12.8267,6.50068
140.842,12.8267,6.50068
140.848,12.8267,6.50068
140.849,12.8207,6.50515
140.85,12.8207,6.50515
140.856,12.8207,6.50515
140.857,12.8207,6.50515
140.858,12.8207,6.50515
140.864,12.8207,6.50515
140.865,12.8207,6.50515
140.866,12.8207,6.50515
140.872,12.8207,6.50515
140.873,12.8207,6.50515
140.874,12.8207,6.50515
140.88,12.8207,6.50515
140.881,12.8207,6.50515
140.882,12.8144,6.50951
140.888,12.8144,6.50951
140.889,12.8144,6.50951
140.89,12.8144,6.50951
140.896,12.8144,6.50951
140.897,12.8144,6.50951
140.898,12.8144,6.50951
140.904,12.8144,6.50951
140.905,12.8144,6.50951
140.906,12.8144,6.50951
140.912,12.8144,6.50951
140.913,12.8144,6.50951
140.914,12.8144,6.50951
140.92,12.8144,6.50951
140.921,12.8083,6.51439
140.922,12.8083,6.51439
140.928,12.8083,6.51439
140.929,12.8083,6.51439
140.93,12.8083,6.51439
140.936,12.8083,6.51439
140.937,12.8083,6.51439
140.938,12.8083,6.51439
140.944,12.8083,6.51439
140.945,12.8083,6.51439
140.946,12.8083,6.51439
140.952,12.8083,6.51439
140.953,12.8022,6.51936
140.954,12.8022,6.51936
140.96,12.8022,6.51936
140.961,12.8022,6.51936
140.962,12.8022,6.51936
140.968,12.8022,6.51936
140.969,12.8022,6.51936
140.97,12.8022,6.51936
140.976,12.8022,6.51936
140.977,12.8022,6.51936
140.978,12.8022,6.51936
140.984,12.8022,6.51936
140.985,12.7959,6.52419
140.986,12.7959,6.52419
140.992,12.7959,6.52419
140.993,12.7959,6.52419
140.994,12.7959,6.52419
141,12.7959,6.52419
141.001,12.7959,6.52419
141.002,12.7959,6.52419
141.008,12.7959,6.52419
141.009,12.7959,6.52419
141.01,12.7959,6.52419
141.016,12.7959,6.52419
141.017,12.7959,6.52419
141.018,12.7893,6.52884
141.024,12.7893,6.52884
141.025,12.7893,6.52884
141.026,12.7893,6.52884
141.032,12.7893,6.52884
141.033,12.7893,6.52884
141.034,12.7893,6.52884
141.04,12.7893,6.52884
141.041,12.7893,6.52884
141.042,12.7893,6.52884
141.048,12.7893,6.52884
141.049,12.7893,6.52884
141.05,12.7893,6.52884
141.056,12.7893,6.52884
141.057,12.7827,6.53348
141.058,12.7827,6.53348
141.064,12.7827,6.53348
141.065,12.7827,6.53348
141.066,12.7827,6.53348
141.072,12.7827,6.53348
141.073,12.7827,6.53348
141.074,12.7827,6.53348
141.08,12.7827,6.53348
141.081,12.7827,6.53348
141.082,12.7827,6.53348
141.088,12.7827,6.53348
141.089,12.7761,6.53823
141.09,12.7761,6.53823
141.096,12.7761,6.53823
141.097,12.7761,6.53823
141.098,12.7761,6.53823
141.104,12.7761,6.53823
141.105,12.7761,6.53823
141.106,12.7761,6.53823
141.112,12.7761,6.53823
141.113,12.7761,6.53823
141.114,12.7761,6.53823
141.12,12.7761,6.53823
141.121,12.7694,6.54313
141.122,12.7694,6.54313
141.128,12.7694,6.54313
141.129,12.7694,6.54313
141.13,12.7694,6.54313
141.136,12.7694,6.54313
141.137,12.7694,6.54313
141.138,12.7694,6.54313
141.144,12.7694,6.54313
141.145,12.7694,6.54313
141.146,12.7694,6.54313
141.152,12.7694,6.54313
141.153,12.7694,6.54313
141.154,12.7626,6.54787
141.16,12.7626,6.54787
141.161,12.7626,6.54787
141.162,12.7626,6.54787
141.168,12.7626,6.54787
141.169,12.7626,6.54787
141.17,12.7626,6.54787
141.176,12.7626,6.54787
141.177,12.7626,6.54787
141.178,12.7626,6.54787
141.184,12.7626,6.54787
141.185,12.7626,6.54787
141.186,12.7626,6.54787
141.192,12.7626,6.54787
141.193,12.7556,6.5524
141.194,12.7556,6.5524
141.2,12.7556,6.5524
141.201,12.7556,6.5524
141.202,12.7556,6.5524
141.208,12.7556,6.5524
141.209,12.7556,6.5524
141.21,12.7556,6.5524
141.216,12.7556,6.5524
141.217,12.7556,6.5524
141.218,12.7556,6.5524
141.224,12.7556,6.5524
141.225,12.7486,6.55722
141.226,12.7486,6.55722
141.232,12.7486,6.55722
141.233,12.7486,6.55722
141.234,12.7486,6.55722
141.24,12.7486,6.55722
141.241,12.7486,6.55722
141.242,12.7486,6.55722
141.248,12.7486,6.55722
141.249,12.7486,6.55722
141.25,12.7486,6.55722
141.256,12.7486,6.55722
141.257,12.7416,6.56204
141.258,12.7416,6.56204
141.264,12.7416,6.56204
141.265,12.7416,6.56204
141.266,12.7416,6.56204
141.272,12.7416,6.56204
141.273,12.7416,6.56204
141.274,12.7416,6.56204
141.28,12.7416,6.56204
141.281,12.7416,6.56204
141.282,12.7416,6.56204
141.288,12.7416,6.56204
141.289,12.7416,6.56204
141.29,12.7344,6.56661
141.296,12.7344,6.56661
141.297,12.7344,6.56661
