Time (s),x,y
140.046,13.0981,6.05169
140.047,13.0981,6.05169
140.062,13.0981,6.05169
140.063,13.0981,6.05169
140.064,13.0981,6.05169
140.079,13.0981,6.05169
140.08,13.0957,6.05455
140.081,13.0957,6.05455
140.096,13.0957,6.05455
140.097,13.0957,6.05455
140.098,13.0957,6.05455
140.113,13.0957,6.05455
140.114,13.0933,6.05739
140.115,13.0933,6.05739
140.13,13.0933,6.05739
140.131,13.0933,6.05739
140.132,13.0933,6.05739
140.147,13.0933,6.05739
140.148,13.0908,6.06011
140.149,13.0908,6.06011
140.164,13.0908,6.06011
140.165,13.0908,6.06011
140.166,13.0908,6.06011
140.181,13.0908,6.06011
140.182,13.0882,6.06225
140.183,13.0882,6.06225
140.198,13.0882,6.06225
140.199,13.0882,6.06225
140.2,13.0882,6.06225
140.215,13.0882,6.06225
140.216,13.0855,6.06436
140.217,13.0855,6.06436
140.232,13.0855,6.06436
140.233,13.0855,6.06436
140.234,13.0855,6.06436
140.249,13.0855,6.06436
140.25,13.0828,6.06645
140.251,13.0828,6.06645
140.266,13.0828,6.06645
140.267,13.0828,6.06645
140.268,13.0828,6.06645
140.283,13.0828,6.06645
140.284,13.08,6.06842
140.285,13.08,6.06842
140.3,13.08,6.06842
140.301,13.08,6.06842
140.302,13.08,6.06842
140.317,13.08,6.06842
140.318,13.0771,6.07013
140.319,13.0771,6.07013
140.334,13.0771,6.07013
140.335,13.0771,6.07013
140.336,13.0771,6.07013
140.351,13.0771,6.07013
140.352,13.0742,6.07194
140.353,13.0742,6.07194
140.368,13.0742,6.07194
140.369,13.0742,6.07194
140.37,13.0742,6.07194
140.385,13.0742,6.07194
140.386,13.0712,6.07387
140.387,13.0712,6.07387
140.402,13.0712,6.07387
140.403,13.0712,6.07387
140.404,13.0712,6.07387
140.419,13.0712,6.07387
140.42,13.0682,6.07571
140.421,13.0682,6.07571
140.436,13.0682,6.07571
140.437,13.0682,6.07571
140.438,13.0682,6.07571
140.453,13.0682,6.07571
140.454,13.065,6.07744
140.455,13.065,6.07744
140.47,13.065,6.07744
140.471,13.065,6.07744
140.472,13.065,6.07744
140.487,13.065,6.07744
140.488,13.0617,6.0788
140.489,13.0617,6.0788
140.504,13.0617,6.0788
140.505,13.0617,6.0788
140.506,13.0617,6.0788
140.521,13.0617,6.0788
140.522,13.0584,6.08012
140.523,13.0584,6.08012
140.538,13.0584,6.08012
140.539,13.0584,6.08012
140.54,13.0584,6.08012
140.555,13.0584,6.08012
140.556,13.0549,6.08145
140.557,13.0549,6.08145
140.572,13.0549,6.08145
140.573,13.0549,6.08145
140.574,13.0549,6.08145
140.589,13.0549,6.08145
140.59,13.0514,6.08282
140.591,13.0514,6.08282
140.606,13.0514,6.08282
140.607,13.0514,6.08282
140.608,13.0514,6.08282
140.623,13.0514,6.08282
140.625,13.0478,6.08436
140.64,13.0478,6.08436
140.641,13.0478,6.08436
140.642,13.0478,6.08436
140.657,13.0478,6.08436
140.658,13.0442,6.08591
140.659,13.0442,6.08591
140.674,13.0442,6.08591
140.675,13.0442,6.08591
140.676,13.0442,6.08591
140.691,13.0442,6.08591
140.692,13.0405,6.08748
140.693,13.0405,6.08748
