Time (s),x,y
140.042,13.4668,6.33607
140.043,13.4668,6.33607
140.057,13.4668,6.33607
140.058,13.4668,6.33607
140.059,13.4668,6.33607
140.073,13.4668,6.33607
140.074,13.4602,6.34112
140.075,13.4602,6.34112
140.089,13.4602,6.34112
140.09,13.4602,6.34112
140.091,13.4602,6.34112
140.105,13.4602,6.34112
140.106,13.4531,6.34641
140.107,13.4531,6.34641
140.121,13.4531,6.34641
140.122,13.4531,6.34641
140.123,13.4531,6.34641
140.137,13.4531,6.34641
140.138,13.4453,6.35129
140.139,13.4453,6.35129
140.153,13.4453,6.35129
140.154,13.4453,6.35129
140.155,13.4453,6.35129
140.169,13.4453,6.35129
140.17,13.437,6.35619
140.171,13.437,6.35619
140.185,13.437,6.35619
140.186,13.437,6.35619
140.187,13.437,6.35619
140.201,13.437,6.35619
140.202,13.4282,6.3613
140.203,13.4282,6.3613
140.217,13.4282,6.3613
140.218,13.4282,6.3613
140.219,13.4282,6.3613
140.233,13.4282,6.3613
140.234,13.4282,6.3613
140.235,13.4282,6.3613
140.249,13.419,6.36622
140.25,13.419,6.36622
140.251,13.419,6.36622
140.265,13.419,6.36622
140.266,13.419,6.36622
140.267,13.419,6.36622
140.281,13.419,6.36622
140.282,13.4094,6.37165
140.283,13.4094,6.37165
140.297,13.4094,6.37165
140.298,13.4094,6.37165
140.299,13.4094,6.37165
140.313,13.4094,6.37165
140.314,13.3994,6.37716
140.315,13.3994,6.37716
140.329,13.3994,6.37716
140.33,13.3994,6.37716
140.331,13.3994,6.37716
140.345,13.3994,6.37716
140.346,13.3887,6.382
140.347,13.3887,6.382
140.361,13.3887,6.382
140.362,13.3887,6.382
140.363,13.3887,6.382
140.377,13.3887,6.382
140.378,13.3779,6.38747
140.379,13.3779,6.38747
140.393,13.3779,6.38747
140.394,13.3779,6.38747
140.395,13.3779,6.38747
140.409,13.3779,6.38747
140.41,13.3666,6.393
140.411,13.3666,6.393
140.425,13.3666,6.393
140.426,13.3666,6.393
140.427,13.3666,6.393
140.441,13.3666,6.393
140.442,13.3549,6.39818
140.443,13.3549,6.39818
140.457,13.3549,6.39818
140.458,13.3549,6.39818
140.459,13.3549,6.39818
140.473,13.3549,6.39818
140.474,13.3429,6.40395
140.475,13.3429,6.40395
140.489,13.3429,6.40395
140.49,13.3429,6.40395
140.491,13.3429,6.40395
140.505,13.3429,6.40395
140.506,13.3429,6.40395
140.507,13.3429,6.40395
140.521,13.3305,6.40924
140.522,13.3305,6.40924
140.523,13.3305,6.40924
140.537,13.3305,6.40924
140.538,13.3305,6.40924
140.539,13.3305,6.40924
140.553,13.3305,6.40924
140.554,13.3177,6.4143
140.555,13.3177,6.4143
140.569,13.3177,6.4143
140.57,13.3177,6.4143
140.571,13.3177,6.4143
140.585,13.3177,6.4143
140.586,13.3048,6.42017
140.587,13.3048,6.42017
140.601,13.3048,6.42017
140.602,13.3048,6.42017
140.603,13.3048,6.42017
140.617,13.3048,6.42017
140.618,13.2913,6.42536
140.619,13.2913,6.42536
140.633,13.2913,6.42536
140.634,13.2913,6.42536
140.635,13.2913,6.42536
140.649,13.2913,6.42536
140.65,13.2777,6.43063
140.651,13.2777,6.43063
140.665,13.2777,6.43063
140.666,13.2777,6.43063
140.667,13.2777,6.43063
