Time (s),x,y
140.038,9.78495,6.59026
140.039,9.78495,6.59026
140.055,9.78495,6.59026
140.056,9.78495,6.59026
140.057,9.78495,6.59026
140.073,9.78495,6.59026
140.074,9.78068,6.59218
140.075,9.78068,6.59218
140.091,9.78068,6.59218
140.092,9.78068,6.59218
140.108,9.78068,6.59218
140.109,9.77622,6.59423
140.11,9.77622,6.59423
140.126,9.77622,6.59423
140.127,9.77622,6.59423
140.128,9.77622,6.59423
140.144,9.77622,6.59423
140.145,9.77158,6.59626
140.161,9.77158,6.59626
140.162,9.77158,6.59626
140.163,9.77158,6.59626
140.179,9.77158,6.59626
140.18,9.76675,6.59818
140.196,9.76675,6.59818
140.197,9.76675,6.59818
140.198,9.76675,6.59818
140.214,9.76675,6.59818
140.215,9.76172,6.59967
140.231,9.76172,6.59967
140.232,9.76172,6.59967
140.233,9.76172,6.59967
140.249,9.76172,6.59967
140.25,9.75652,6.60118
140.251,9.75652,6.60118
140.267,9.75652,6.60118
140.268,9.75652,6.60118
140.269,9.75652,6.60118
140.285,9.75114,6.60274
140.286,9.75114,6.60274
140.302,9.75114,6.60274
140.303,9.75114,6.60274
140.304,9.7456,6.60429
140.32,9.7456,6.60429
140.321,9.7456,6.60429
140.322,9.7456,6.60429
140.338,9.7456,6.60429
140.339,9.73988,6.60559
140.34,9.73988,6.60559
140.356,9.73988,6.60559
140.357,9.73988,6.60559
140.358,9.73988,6.60559
140.374,9.73988,6.60559
140.375,9.734,6.60698
140.391,9.734,6.60698
140.392,9.734,6.60698
140.393,9.734,6.60698
140.409,9.734,6.60698
140.41,9.72798,6.60855
140.426,9.72798,6.60855
140.427,9.72798,6.60855
140.428,9.72798,6.60855
140.444,9.72798,6.60855
140.461,9.7218,6.61016
140.462,9.7218,6.61016
140.463,9.7218,6.61016
140.479,9.7218,6.61016
140.48,9.71547,6.61158
140.481,9.71547,6.61158
140.497,9.71547,6.61158
140.498,9.71547,6.61158
140.499,9.71547,6.61158
140.515,9.71547,6.61158
140.516,9.70896,6.61257
140.532,9.70896,6.61257
140.533,9.70896,6.61257
140.534,9.70896,6.61257
140.55,9.70896,6.61257
140.551,9.70231,6.61359
140.552,9.70231,6.61359
140.568,9.70231,6.61359
140.569,9.70231,6.61359
140.57,9.70231,6.61359
140.586,9.70231,6.61359
140.587,9.69554,6.61496
140.588,9.69554,6.61496
140.604,9.69554,6.61496
140.605,9.69554,6.61496
140.606,9.69554,6.61496
140.622,9.69554,6.61496
140.623,9.68863,6.6164
140.624,9.68863,6.6164
140.64,9.68863,6.6164
140.641,9.68863,6.6164
140.657,9.68863,6.6164
140.658,9.68159,6.61765
140.659,9.68159,6.61765
140.675,9.68159,6.61765
140.676,9.68159,6.61765
140.692,9.68159,6.61765
140.693,9.67439,6.61855
140.694,9.67439,6.61855
140.71,9.67439,6.61855
140.711,9.67439,6.61855
140.727,9.66708,6.61964
140.728,9.66708,6.61964
140.729,9.66708,6.61964
140.745,9.66708,6.61964
140.746,9.65966,6.62098
140.747,9.65966,6.62098
140.763,9.65966,6.62098
140.764,9.65966,6.62098
140.765,9.65966,6.62098
140.781,9.65966,6.62098
140.782,9.65211,6.62222
140.798,9.65211,6.62222
140.799,9.65211,6.62222
140.8,9.65211,6.62222
140.816,9.65211,6.62222
140.817,9.64443,6.62317
140.818,9.64443,6.62317
140.834,9.64443,6.62317
140.835,9.64443,6.62317
140.851,9.64443,6.62317
140.852,9.63663,6.62389
140.853,9.63663,6.62389
140.869,9.63663,6.62389
140.87,9.63663,6.62389
140.886,9.63663,6.62389
140.887,9.62872,6.62465
140.888,9.62872,6.62465
140.904,9.62872,6.62465
140.905,9.62872,6.62465
140.921,9.62872,6.62465
140.922,9.62073,6.62586
140.923,9.62073,6.62586
140.939,9.62073,6.62586
140.94,9.62073,6.62586
140.941,9.62073,6.62586
140.957,9.62073,6.62586
140.958,9.61263,6.62706
140.959,9.61263,6.62706
140.975,9.61263,6.62706
140.976,9.61263,6.62706
140.992,9.61263,6.62706
140.993,9.60442,6.62788
140.994,9.60442,6.62788
141.01,9.60442,6.62788
141.011,9.60442,6.62788
141.012,9.60442,6.62788
141.028,9.60442,6.62788
141.029,9.5961,6.62855
141.03,9.5961,6.62855
141.046,9.5961,6.62855
141.047,9.5961,6.62855
141.048,9.5961,6.62855
141.064,9.5961,6.62855
141.065,9.5877,6.62928
141.066,9.5877,6.62928
141.082,9.5877,6.62928
141.083,9.5877,6.62928
141.084,9.5877,6.62928
141.1,9.5877,6.62928
141.101,9.57922,6.63019
141.117,9.57922,6.63019
141.118,9.57922,6.63019
141.119,9.57922,6.63019
141.135,9.57065,6.631
141.136,9.57065,6.631
141.152,9.57065,6.631
141.153,9.57065,6.631
141.154,9.56198,6.63149
141.17,9.56198,6.63149
141.171,9.56198,6.63149
141.187,9.56198,6.63149
141.188,9.55324,6.63218
141.189,9.55324,6.63218
141.205,9.55324,6.63218
141.206,9.55324,6.63218
141.207,9.55324,6.63218
141.223,9.55324,6.63218
141.224,9.54443,6.63295
141.225,9.54443,6.63295
141.241,9.54443,6.63295
141.242,9.54443,6.63295
141.258,9.54443,6.63295
141.259,9.53554,6.63346
141.26,9.53554,6.63346
141.276,9.53554,6.63346
141.277,9.53554,6.63346
141.278,9.53554,6.63346
141.294,9.53554,6.63346
141.295,9.52658,6.63397
141.311,9.52658,6.63397
141.312,9.52658,6.63397
141.313,9.52658,6.63397
141.329,9.52658,6.63397
141.33,9.51755,6.6344
141.346,9.51755,6.6344
141.347,9.51755,6.6344
141.348,9.51755,6.6344
141.364,9.51755,6.6344
141.365,9.50847,6.63483
141.381,9.50847,6.63483
141.382,9.50847,6.63483
141.383,9.50847,6.63483
141.399,9.50847,6.63483
141.4,9.49935,6.6359
141.401,9.49935,6.6359
141.417,9.49935,6.6359
141.418,9.49935,6.6359
141.419,9.49935,6.6359
141.435,9.49935,6.6359
141.436,9.49017,6.63665
141.452,9.49017,6.63665
141.453,9.49017,6.63665
141.454,9.49017,6.63665
141.47,9.49017,6.63665
141.471,9.48092,6.637
141.472,9.48092,6.637
141.488,9.48092,6.637
141.489,9.48092,6.637
141.49,9.48092,6.637
141.506,9.48092,6.637
141.507,9.47163,6.63742
141.508,9.47163,6.63742
141.524,9.47163,6.63742
141.525,9.47163,6.63742
141.526,9.47163,6.63742
141.542,9.47163,6.63742
141.543,9.4623,6.63805
141.544,9.4623,6.63805
141.56,9.4623,6.63805
141.561,9.4623,6.63805
141.577,9.45293,6.63868
141.578,9.45293,6.63868
141.579,9.45293,6.63868
141.595,9.45293,6.63868
141.596,9.44351,6.63882
141.612,9.44351,6.63882
141.613,9.44351,6.63882
141.614,9.44351,6.63882
141.63,9.44351,6.63882
141.631,9.43406,6.63906
141.647,9.43406,6.63906
141.648,9.43406,6.63906
141.664,9.43406,6.63906
141.665,9.42459,6.63971
141.666,9.42459,6.63971
141.682,9.42459,6.63971
141.683,9.42459,6.63971
141.699,9.42459,6.63971
141.7,9.41508,6.63988
141.701,9.41508,6.63988
141.717,9.41508,6.63988
141.718,9.41508,6.63988
141.734,9.41508,6.63988
141.735,9.40553,6.63962
141.736,9.40553,6.63962
141.752,9.40553,6.63962
141.753,9.40553,6.63962
141.754,9.40553,6.63962
141.77,9.40553,6.63962
141.771,9.39598,6.63977
141.787,9.39598,6.63977
141.788,9.39598,6.63977
141.789,9.39598,6.63977
141.805,9.39598,6.63977
141.806,9.38641,6.64004
141.822,9.38641,6.64004
141.823,9.38641,6.64004
141.824,9.38641,6.64004
141.84,9.38641,6.64004
141.841,9.37683,6.64002
141.857,9.37683,6.64002
141.858,9.37683,6.64002
141.859,9.37683,6.64002
141.875,9.37683,6.64002
141.876,9.36722,6.63973
141.877,9.36722,6.63973
141.893,9.36722,6.63973
141.894,9.36722,6.63973
141.895,9.36722,6.63973
141.911,9.36722,6.63973
141.912,9.35761,6.63952
141.928,9.35761,6.63952
141.929,9.35761,6.63952
141.93,9.35761,6.63952
141.946,9.35761,6.63952
141.947,9.34802,6.6396
141.948,9.34802,6.6396
141.964,9.34802,6.6396
141.965,9.34802,6.6396
141.966,9.34802,6.6396
141.982,9.34802,6.6396
141.983,9.33842,6.63954
141.984,9.33842,6.63954
142,9.33842,6.63954
142.001,9.33842,6.63954
142.002,9.33842,6.63954
142.018,9.33842,6.63954
142.019,9.32881,6.63927
142.02,9.32881,6.63927
142.036,9.32881,6.63927
142.037,9.32881,6.63927
142.053,9.31922,6.63894
142.054,9.31922,6.63894
142.055,9.31922,6.63894
142.071,9.31922,6.63894
142.072,9.30962,6.63835
142.088,9.30962,6.63835
142.089,9.30962,6.63835
142.09,9.30962,6.63835
142.106,9.30962,6.63835
142.107,9.30004,6.63766
142.123,9.30004,6.63766
142.124,9.30004,6.63766
142.125,9.30004,6.63766
142.141,9.30004,6.63766
142.142,9.29049,6.63721
142.143,9.29049,6.63721
142.159,9.29049,6.63721
142.16,9.29049,6.63721
142.161,9.29049,6.63721
142.177,9.29049,6.63721
142.178,9.28097,6.63697
142.194,9.28097,6.63697
142.195,9.28097,6.63697
142.196,9.28097,6.63697
142.212,9.28097,6.63697
142.213,9.27146,6.63637
142.214,9.27146,6.63637
142.23,9.27146,6.63637
142.231,9.27146,6.63637
142.247,9.27146,6.63637
142.248,9.26198,6.63568
142.249,9.26198,6.63568
142.265,9.26198,6.63568
142.266,9.26198,6.63568
142.282,9.26198,6.63568
142.283,9.25173,6.61313
142.284,9.25173,6.61313
142.3,9.25173,6.61313
142.301,9.25173,6.61313
142.317,9.25173,6.61313
142.318,9.24234,6.61264
142.319,9.24234,6.61264
142.335,9.24234,6.61264
142.336,9.24234,6.61264
142.337,9.24234,6.61264
142.353,9.24234,6.61264
142.354,9.23298,6.6121
142.355,9.23298,6.6121
142.371,9.23298,6.6121
142.372,9.23298,6.6121
142.388,9.23298,6.6121
142.389,9.22366,6.61131
142.39,9.22366,6.61131
142.406,9.22366,6.61131
142.407,9.22366,6.61131
142.408,9.22366,6.61131
142.424,9.22366,6.61131
142.425,9.21437,6.61028
142.426,9.21437,6.61028
142.442,9.21437,6.61028
142.443,9.21437,6.61028
142.444,9.21437,6.61028
142.46,9.21437,6.61028
142.461,9.20514,6.6093
142.462,9.20514,6.6093
142.478,9.20514,6.6093
142.479,9.20514,6.6093
142.48,9.19597,6.60844
142.496,9.19597,6.60844
142.497,9.19597,6.60844
142.513,9.19597,6.60844
142.514,9.18686,6.60773
142.515,9.18686,6.60773
142.531,9.18686,6.60773
142.532,9.18686,6.60773
142.548,9.18686,6.60773
142.549,9.17781,6.60715
142.55,9.17781,6.60715
142.566,9.17781,6.60715
142.567,9.17781,6.60715
142.583,9.17781,6.60715
