Time (s),x,y
140.04,12.3654,4.35022
140.041,12.3654,4.35022
140.053,12.3654,4.35022
140.054,12.3654,4.35022
140.055,12.3654,4.35022
140.067,12.3654,4.35022
140.068,12.351,4.35626
140.069,12.351,4.35626
140.081,12.351,4.35626
140.082,12.351,4.35626
140.083,12.351,4.35626
140.095,12.351,4.35626
140.096,12.351,4.35626
140.097,12.351,4.35626
140.109,12.351,4.35626
140.11,12.3345,4.36113
140.111,12.3345,4.36113
140.123,12.3345,4.36113
140.124,12.3345,4.36113
140.125,12.3345,4.36113
140.137,12.3345,4.36113
140.138,12.3162,4.36529
140.139,12.3162,4.36529
140.151,12.3162,4.36529
140.152,12.3162,4.36529
140.153,12.3162,4.36529
140.165,12.3162,4.36529
140.166,12.3162,4.36529
140.167,12.3162,4.36529
140.179,12.2959,4.36937
140.18,12.2959,4.36937
140.181,12.2959,4.36937
140.193,12.2959,4.36937
140.194,12.2959,4.36937
140.195,12.2959,4.36937
140.207,12.2959,4.36937
140.208,12.2749,4.37181
140.209,12.2749,4.37181
140.221,12.2749,4.37181
140.222,12.2749,4.37181
140.223,12.2749,4.37181
140.235,12.2749,4.37181
140.236,12.2525,4.37424
140.237,12.2525,4.37424
140.249,12.2525,4.37424
140.25,12.2525,4.37424
140.251,12.2525,4.37424
140.263,12.2525,4.37424
140.264,12.2525,4.37424
140.265,12.2525,4.37424
140.277,12.2525,4.37424
140.278,12.2296,4.37585
140.279,12.2296,4.37585
140.291,12.2296,4.37585
140.292,12.2296,4.37585
140.293,12.2296,4.37585
140.305,12.2296,4.37585
140.306,12.2062,4.37698
140.307,12.2062,4.37698
140.319,12.2062,4.37698
140.32,12.2062,4.37698
140.321,12.2062,4.37698
140.333,12.2062,4.37698
140.334,12.2062,4.37698
140.335,12.2062,4.37698
140.347,12.2062,4.37698
140.348,12.1826,4.37776
140.349,12.1826,4.37776
140.361,12.1826,4.37776
140.362,12.1826,4.37776
140.363,12.1826,4.37776
140.375,12.1826,4.37776
140.376,12.1589,4.3784
140.377,12.1589,4.3784
140.389,12.1589,4.3784
140.39,12.1589,4.3784
140.391,12.1589,4.3784
140.403,12.1589,4.3784
140.404,12.1589,4.3784
140.405,12.1589,4.3784
140.417,12.1351,4.37907
140.418,12.1351,4.37907
140.419,12.1351,4.37907
140.431,12.1351,4.37907
140.432,12.1351,4.37907
140.433,12.1351,4.37907
140.445,12.1351,4.37907
140.446,12.1115,4.37986
140.447,12.1115,4.37986
140.459,12.1115,4.37986
140.46,12.1115,4.37986
140.461,12.1115,4.37986
140.473,12.1115,4.37986
