Time (s),x,y
140.034,12.6873,7.29812
140.035,12.6873,7.29812
140.045,12.6873,7.29812
140.046,12.6873,7.29812
140.047,12.6873,7.29812
140.057,12.6873,7.29812
140.058,12.6873,7.29812
140.059,12.6873,7.29812
140.069,12.6873,7.29812
140.07,12.671,7.30367
140.071,12.671,7.30367
140.081,12.671,7.30367
140.082,12.671,7.30367
140.083,12.671,7.30367
140.093,12.671,7.30367
140.094,12.671,7.30367
140.095,12.671,7.30367
140.105,12.671,7.30367
140.106,12.6528,7.30798
140.107,12.6528,7.30798
140.117,12.6528,7.30798
140.118,12.6528,7.30798
140.119,12.6528,7.30798
140.129,12.6528,7.30798
140.13,12.6528,7.30798
140.131,12.6528,7.30798
140.141,12.6528,7.30798
140.142,12.633,7.31186
140.143,12.633,7.31186
140.153,12.633,7.31186
140.154,12.633,7.31186
140.155,12.633,7.31186
140.165,12.633,7.31186
140.166,12.633,7.31186
140.167,12.633,7.31186
140.177,12.6116,7.31573
140.178,12.6116,7.31573
140.179,12.6116,7.31573
140.189,12.6116,7.31573
140.19,12.6116,7.31573
140.191,12.6116,7.31573
140.201,12.6116,7.31573
140.202,12.5888,7.31901
140.203,12.5888,7.31901
140.213,12.5888,7.31901
140.214,12.5888,7.31901
140.215,12.5888,7.31901
140.225,12.5888,7.31901
140.226,12.5888,7.31901
140.227,12.5888,7.31901
140.237,12.5888,7.31901
140.238,12.5645,7.32169
140.239,12.5645,7.32169
140.249,12.5645,7.32169
140.25,12.5645,7.32169
140.251,12.5645,7.32169
140.261,12.5645,7.32169
140.262,12.5645,7.32169
140.263,12.5645,7.32169
140.273,12.5645,7.32169
140.274,12.539,7.32412
140.275,12.539,7.32412
140.285,12.539,7.32412
140.286,12.539,7.32412
140.287,12.539,7.32412
140.297,12.539,7.32412
140.298,12.539,7.32412
140.299,12.539,7.32412
140.309,12.539,7.32412
140.31,12.5124,7.32637
140.311,12.5124,7.32637
140.321,12.5124,7.32637
140.322,12.5124,7.32637
140.323,12.5124,7.32637
