Init Agent Position X,Init Agent Position Y,Goal Agent Position X,Goal Agent Position Y,Time to goal (s),Path Lenght to goal (m),Avg Agent Speed (m/s),Min Ditance to Person (m),Max Time in Personal Area (s),Agent Id,Ped. Collitions
13.0985,6.05118,-1.29065,6.90471,56.214,14.6701,0.275065,0.828745,3.57,149,0
