Time (s),x,y
140.036,12.916,6.17558
140.037,12.916,6.17558
140.045,12.916,6.17558
140.046,12.916,6.17558
140.047,12.916,6.17558
140.055,12.916,6.17558
140.056,12.916,6.17558
140.057,12.916,6.17558
140.065,12.916,6.17558
140.066,12.9139,6.17796
140.067,12.9139,6.17796
140.075,12.9139,6.17796
140.076,12.9139,6.17796
140.077,12.9139,6.17796
140.085,12.9139,6.17796
140.086,12.9139,6.17796
140.087,12.9139,6.17796
140.095,12.9139,6.17796
140.096,12.9139,6.17796
140.097,12.9139,6.17796
140.105,12.9139,6.17796
140.106,12.9128,6.179
140.107,12.9128,6.179
140.115,12.9128,6.179
140.116,12.9128,6.179
140.117,12.9128,6.179
140.125,12.9128,6.179
140.126,12.9128,6.179
140.127,12.9128,6.179
140.135,12.9128,6.179
140.136,12.9124,6.17927
140.137,12.9124,6.17927
140.145,12.9124,6.17927
140.146,12.9124,6.17927
140.147,12.9124,6.17927
140.155,12.9124,6.17927
140.156,12.9124,6.17927
140.157,12.9124,6.17927
140.165,12.9124,6.17927
140.166,12.9124,6.17927
140.167,12.9124,6.17927
140.175,12.9125,6.17863
140.176,12.9125,6.17863
140.177,12.9125,6.17863
140.185,12.9125,6.17863
140.186,12.9125,6.17863
140.187,12.9125,6.17863
140.195,12.9125,6.17863
140.196,12.9125,6.17863
140.197,12.9125,6.17863
140.205,12.9125,6.17863
140.206,12.913,6.17717
140.207,12.913,6.17717
140.215,12.913,6.17717
140.216,12.913,6.17717
140.217,12.913,6.17717
140.225,12.913,6.17717
140.226,12.913,6.17717
140.227,12.913,6.17717
140.235,12.913,6.17717
140.236,12.9138,6.17526
140.237,12.9138,6.17526
140.245,12.9138,6.17526
140.246,12.9138,6.17526
140.247,12.9138,6.17526
140.255,12.9138,6.17526
140.256,12.9138,6.17526
140.257,12.9138,6.17526
140.265,12.9138,6.17526
140.266,12.9138,6.17526
140.267,12.9138,6.17526
140.275,12.9138,6.17526
140.276,12.9146,6.17238
140.277,12.9146,6.17238
140.285,12.9146,6.17238
140.286,12.9146,6.17238
140.287,12.9146,6.17238
140.295,12.9146,6.17238
140.296,12.9146,6.17238
140.297,12.9146,6.17238
140.305,12.9146,6.17238
140.306,12.9151,6.16837
140.307,12.9151,6.16837
140.315,12.9151,6.16837
140.316,12.9151,6.16837
140.317,12.9151,6.16837
140.325,12.9151,6.16837
140.326,12.9151,6.16837
140.327,12.9151,6.16837
140.335,12.9151,6.16837
140.336,12.9151,6.16837
140.337,12.9151,6.16837
140.345,12.9154,6.16385
140.346,12.9154,6.16385
140.347,12.9154,6.16385
140.355,12.9154,6.16385
140.356,12.9154,6.16385
140.357,12.9154,6.16385
140.365,12.9154,6.16385
140.366,12.9154,6.16385
140.367,12.9154,6.16385
140.375,12.9154,6.16385
140.376,12.9153,6.15891
140.377,12.9153,6.15891
140.385,12.9153,6.15891
140.386,12.9153,6.15891
140.387,12.9153,6.15891
140.395,12.9153,6.15891
140.396,12.9153,6.15891
140.397,12.9153,6.15891
140.405,12.9153,6.15891
140.406,12.915,6.15376
140.407,12.915,6.15376
140.415,12.915,6.15376
140.416,12.915,6.15376
140.417,12.915,6.15376
140.425,12.915,6.15376
140.426,12.915,6.15376
140.427,12.915,6.15376
140.435,12.915,6.15376
140.436,12.915,6.15376
140.437,12.915,6.15376
140.445,12.915,6.15376
140.446,12.9145,6.14844
140.447,12.9145,6.14844
140.455,12.9145,6.14844
140.456,12.9145,6.14844
140.457,12.9145,6.14844
140.465,12.9145,6.14844
140.466,12.9145,6.14844
140.467,12.9145,6.14844
140.475,12.9145,6.14844
140.476,12.9136,6.14301
140.477,12.9136,6.14301
140.485,12.9136,6.14301
140.486,12.9136,6.14301
140.487,12.9136,6.14301
140.495,12.9136,6.14301
140.496,12.9136,6.14301
140.497,12.9136,6.14301
140.505,12.9136,6.14301
140.506,12.9136,6.14301
140.507,12.9136,6.14301
140.515,12.9124,6.13755
140.516,12.9124,6.13755
140.517,12.9124,6.13755
140.525,12.9124,6.13755
140.526,12.9124,6.13755
140.527,12.9124,6.13755
140.535,12.9124,6.13755
140.536,12.9124,6.13755
140.537,12.9124,6.13755
140.545,12.9124,6.13755
140.546,12.9106,6.13203
140.547,12.9106,6.13203
140.555,12.9106,6.13203
140.556,12.9106,6.13203
140.557,12.9106,6.13203
140.565,12.9106,6.13203
140.566,12.9106,6.13203
140.567,12.9106,6.13203
140.575,12.9106,6.13203
140.576,12.9084,6.12664
140.577,12.9084,6.12664
140.585,12.9084,6.12664
140.586,12.9084,6.12664
140.587,12.9084,6.12664
140.595,12.9084,6.12664
140.596,12.9084,6.12664
140.597,12.9084,6.12664
140.605,12.9084,6.12664
140.606,12.9084,6.12664
140.607,12.9084,6.12664
140.615,12.9084,6.12664
140.616,12.9061,6.12149
140.617,12.9061,6.12149
140.625,12.9061,6.12149
140.626,12.9061,6.12149
140.627,12.9061,6.12149
140.635,12.9061,6.12149
140.636,12.9061,6.12149
140.637,12.9061,6.12149
140.645,12.9061,6.12149
140.646,12.9037,6.11662
140.647,12.9037,6.11662
140.655,12.9037,6.11662
140.656,12.9037,6.11662
140.657,12.9037,6.11662
140.665,12.9037,6.11662
140.666,12.9037,6.11662
140.667,12.9037,6.11662
140.675,12.9037,6.11662
140.676,12.9037,6.11662
140.677,12.9037,6.11662
140.685,12.9007,6.11208
140.686,12.9007,6.11208
140.687,12.9007,6.11208
140.695,12.9007,6.11208
140.696,12.9007,6.11208
140.697,12.9007,6.11208
140.705,12.9007,6.11208
140.706,12.9007,6.11208
140.707,12.9007,6.11208
140.715,12.9007,6.11208
140.716,12.897,6.108
140.717,12.897,6.108
140.725,12.897,6.108
140.726,12.897,6.108
140.727,12.897,6.108
140.735,12.897,6.108
140.736,12.897,6.108
140.737,12.897,6.108
140.745,12.897,6.108
140.746,12.893,6.10443
140.747,12.893,6.10443
140.755,12.893,6.10443
140.756,12.893,6.10443
140.757,12.893,6.10443
140.765,12.893,6.10443
140.766,12.893,6.10443
140.767,12.893,6.10443
140.775,12.893,6.10443
140.776,12.893,6.10443
140.777,12.893,6.10443
140.785,12.893,6.10443
140.786,12.8894,6.1014
140.787,12.8894,6.1014
140.795,12.8894,6.1014
140.796,12.8894,6.1014
140.797,12.8894,6.1014
140.805,12.8894,6.1014
140.806,12.8894,6.1014
140.807,12.8894,6.1014
140.815,12.8894,6.1014
140.816,12.8851,6.09906
140.817,12.8851,6.09906
140.825,12.8851,6.09906
140.826,12.8851,6.09906
140.827,12.8851,6.09906
140.835,12.8851,6.09906
140.836,12.8851,6.09906
140.837,12.8851,6.09906
140.845,12.8851,6.09906
140.846,12.8851,6.09906
140.847,12.8851,6.09906
140.855,12.8802,6.09749
140.856,12.8802,6.09749
140.857,12.8802,6.09749
140.865,12.8802,6.09749
140.866,12.8802,6.09749
140.867,12.8802,6.09749
140.875,12.8802,6.09749
140.876,12.8802,6.09749
140.877,12.8802,6.09749
140.885,12.8802,6.09749
140.886,12.8751,6.09671
140.887,12.8751,6.09671
140.895,12.8751,6.09671
140.896,12.8751,6.09671
140.897,12.8751,6.09671
140.905,12.8751,6.09671
140.906,12.8751,6.09671
140.907,12.8751,6.09671
140.915,12.8751,6.09671
140.916,12.8698,6.09679
140.917,12.8698,6.09679
140.925,12.8698,6.09679
140.926,12.8698,6.09679
140.927,12.8698,6.09679
140.935,12.8698,6.09679
140.936,12.8698,6.09679
140.937,12.8698,6.09679
140.945,12.8698,6.09679
140.946,12.8698,6.09679
140.947,12.8698,6.09679
140.955,12.8698,6.09679
140.956,12.8636,6.0978
140.957,12.8636,6.0978
140.965,12.8636,6.0978
140.966,12.8636,6.0978
140.967,12.8636,6.0978
140.975,12.8636,6.0978
