Time (s),x,y
140.041,12.6981,7.29437
140.042,12.6981,7.29437
140.043,12.6981,7.29437
140.053,12.6981,7.29437
140.054,12.6981,7.29437
140.055,12.6981,7.29437
140.065,12.6981,7.29437
140.066,12.6953,7.29541
140.067,12.6953,7.29541
140.077,12.6953,7.29541
140.078,12.6953,7.29541
140.079,12.6953,7.29541
140.089,12.6953,7.29541
140.09,12.6953,7.29541
140.091,12.6953,7.29541
140.101,12.6953,7.29541
140.102,12.6923,7.29654
140.103,12.6923,7.29654
140.113,12.6923,7.29654
140.114,12.6923,7.29654
140.115,12.6923,7.29654
140.125,12.6923,7.29654
140.126,12.6923,7.29654
140.127,12.6923,7.29654
140.137,12.6923,7.29654
140.138,12.6893,7.29773
140.139,12.6893,7.29773
140.149,12.6893,7.29773
140.15,12.6893,7.29773
140.151,12.6893,7.29773
140.161,12.6893,7.29773
140.162,12.6893,7.29773
140.163,12.6893,7.29773
140.173,12.6893,7.29773
140.174,12.6863,7.29893
140.175,12.6863,7.29893
140.185,12.6863,7.29893
140.186,12.6863,7.29893
140.187,12.6863,7.29893
140.197,12.6863,7.29893
140.198,12.6863,7.29893
140.199,12.6863,7.29893
140.209,12.6863,7.29893
140.21,12.6831,7.3001
140.211,12.6831,7.3001
140.221,12.6831,7.3001
140.222,12.6831,7.3001
140.223,12.6831,7.3001
140.233,12.6831,7.3001
140.234,12.6831,7.3001
140.235,12.6831,7.3001
140.245,12.6799,7.3013
140.246,12.6799,7.3013
140.247,12.6799,7.3013
140.257,12.6799,7.3013
140.258,12.6799,7.3013
140.259,12.6799,7.3013
140.269,12.6799,7.3013
140.27,12.6766,7.30251
140.271,12.6766,7.30251
140.281,12.6766,7.30251
140.282,12.6766,7.30251
140.283,12.6766,7.30251
140.293,12.6766,7.30251
140.294,12.6766,7.30251
140.295,12.6766,7.30251
140.305,12.6766,7.30251
140.306,12.6732,7.3034
140.307,12.6732,7.3034
140.317,12.6732,7.3034
140.318,12.6732,7.3034
140.319,12.6732,7.3034
140.329,12.6732,7.3034
140.33,12.6732,7.3034
140.331,12.6732,7.3034
140.341,12.6732,7.3034
140.342,12.6698,7.30426
140.343,12.6698,7.30426
140.353,12.6698,7.30426
140.354,12.6698,7.30426
140.355,12.6698,7.30426
140.365,12.6698,7.30426
140.366,12.6698,7.30426
140.367,12.6698,7.30426
140.377,12.6698,7.30426
140.378,12.6663,7.30511
140.379,12.6663,7.30511
140.389,12.6663,7.30511
140.39,12.6663,7.30511
140.391,12.6663,7.30511
140.401,12.6663,7.30511
140.402,12.6663,7.30511
140.403,12.6663,7.30511
140.413,12.6663,7.30511
140.414,12.6627,7.30597
140.415,12.6627,7.30597
140.425,12.6627,7.30597
140.426,12.6627,7.30597
140.427,12.6627,7.30597
140.437,12.6627,7.30597
140.438,12.6627,7.30597
140.439,12.6627,7.30597
140.449,12.659,7.30686
140.45,12.659,7.30686
140.451,12.659,7.30686
140.461,12.659,7.30686
140.462,12.659,7.30686
140.463,12.659,7.30686
140.473,12.659,7.30686
140.474,12.6553,7.30774
140.475,12.6553,7.30774
140.485,12.6553,7.30774
140.486,12.6553,7.30774
140.487,12.6553,7.30774
