Time (s),Agent ID,Distance
140.042,216,16.8123
140.042,222,4.56997
140.042,223,4.57206
140.042,224,5.45675
140.043,216,16.8123
140.043,222,4.56997
140.043,223,4.57206
140.043,224,5.45675
140.057,216,16.8123
140.057,222,4.56997
140.057,223,4.57206
140.057,224,5.45675
140.058,216,16.8123
140.058,222,4.56997
140.058,223,4.57206
140.058,224,5.45675
140.059,216,16.8123
140.059,222,4.56997
140.059,223,4.57206
140.059,224,5.45675
140.073,216,16.8123
140.073,222,4.56997
140.073,223,4.57206
140.073,224,5.45675
140.074,216,16.7864
140.074,222,4.51851
140.074,223,4.51223
140.074,224,5.40237
140.075,216,16.7864
140.075,222,4.51851
140.075,223,4.51223
140.075,224,5.40237
140.089,216,16.7864
140.089,222,4.51851
140.089,223,4.51223
140.089,224,5.40237
140.09,216,16.7864
140.09,222,4.51851
140.09,223,4.51223
140.09,224,5.40237
140.091,216,16.7864
140.091,222,4.51851
140.091,223,4.51223
140.091,224,5.40237
140.105,216,16.7864
140.105,222,4.51851
140.105,223,4.51223
140.105,224,5.40237
140.106,216,16.7563
140.106,222,4.46399
140.106,223,4.45331
140.106,224,5.34434
140.107,216,16.7563
140.107,222,4.46399
140.107,223,4.45331
140.107,224,5.34434
140.121,216,16.7563
140.121,222,4.46399
140.121,223,4.45331
140.121,224,5.34434
140.122,216,16.7563
140.122,222,4.46399
140.122,223,4.45331
140.122,224,5.34434
140.123,216,16.7563
140.123,222,4.46399
140.123,223,4.45331
140.123,224,5.34434
140.137,216,16.7563
140.137,222,4.46399
140.137,223,4.45331
140.137,224,5.34434
140.138,216,16.7224
140.138,222,4.40646
140.138,223,4.39118
140.138,224,5.28291
140.139,216,16.7224
140.139,222,4.40646
140.139,223,4.39118
140.139,224,5.28291
140.153,216,16.7224
140.153,222,4.40646
140.153,223,4.39118
140.153,224,5.28291
140.154,216,16.7224
140.154,222,4.40646
140.154,223,4.39118
140.154,224,5.28291
140.155,216,16.7224
140.155,222,4.40646
140.155,223,4.39118
140.155,224,5.28291
140.169,216,16.7224
140.169,222,4.40646
140.169,223,4.39118
140.169,224,5.28291
140.17,216,16.6851
140.17,222,4.34651
140.17,223,4.32644
140.17,224,5.21725
140.171,216,16.6851
140.171,222,4.34651
140.171,223,4.32644
140.171,224,5.21725
140.185,216,16.6851
140.185,222,4.34651
140.185,223,4.32644
140.185,224,5.21725
140.186,216,16.6851
140.186,222,4.34651
140.186,223,4.32644
140.186,224,5.21725
140.187,216,16.6851
140.187,222,4.34651
140.187,223,4.32644
140.187,224,5.21725
140.201,216,16.6851
140.201,222,4.34651
140.201,223,4.32644
140.201,224,5.21725
140.202,216,16.6447
140.202,222,4.28401
140.202,223,4.25874
140.202,224,5.14988
140.203,216,16.6447
140.203,222,4.28401
140.203,223,4.25874
140.203,224,5.14988
140.217,216,16.6447
140.217,222,4.28401
140.217,223,4.25874
140.217,224,5.14988
140.218,216,16.6447
140.218,222,4.28401
140.218,223,4.25874
140.218,224,5.14988
140.219,216,16.6447
140.219,222,4.28401
140.219,223,4.25874
140.219,224,5.14988
140.233,216,16.6447
140.233,222,4.28401
140.233,223,4.25874
140.233,224,5.14988
140.234,216,16.6447
140.234,222,4.28401
140.234,223,4.25874
140.234,224,5.14988
140.235,216,16.6447
140.235,222,4.28401
140.235,223,4.25874
140.235,224,5.14988
140.249,216,16.6016
140.249,222,4.21919
140.249,223,4.1889
140.249,224,5.07999
140.25,216,16.6016
140.25,222,4.21919
140.25,223,4.1889
140.25,224,5.07999
140.251,216,16.6016
140.251,222,4.21919
140.251,223,4.1889
140.251,224,5.07999
140.265,216,16.6016
140.265,222,4.21919
140.265,223,4.1889
140.265,224,5.07999
140.266,216,16.6016
140.266,222,4.21919
140.266,223,4.1889
140.266,224,5.07999
140.267,216,16.6016
140.267,222,4.21919
140.267,223,4.1889
140.267,224,5.07999
140.281,216,16.6016
140.281,222,4.21919
140.281,223,4.1889
140.281,224,5.07999
140.282,216,16.5564
140.282,222,4.1534
140.282,223,4.11757
140.282,224,5.00822
140.283,216,16.5564
140.283,222,4.1534
140.283,223,4.11757
140.283,224,5.00822
140.297,216,16.5564
140.297,222,4.1534
140.297,223,4.11757
140.297,224,5.00822
140.298,216,16.5564
140.298,222,4.1534
140.298,223,4.11757
140.298,224,5.00822
140.299,216,16.5564
140.299,222,4.1534
140.299,223,4.11757
140.299,224,5.00822
140.313,216,16.5564
140.313,222,4.1534
140.313,223,4.11757
140.313,224,5.00822
140.314,216,16.5096
140.314,222,4.08715
140.314,223,4.04513
140.314,224,4.93521
140.315,216,16.5096
140.315,222,4.08715
140.315,223,4.04513
140.315,224,4.93521
140.329,216,16.5096
140.329,222,4.08715
140.329,223,4.04513
140.329,224,4.93521
140.33,216,16.5096
140.33,222,4.08715
140.33,223,4.04513
140.33,224,4.93521
140.331,216,16.5096
140.331,222,4.08715
140.331,223,4.04513
140.331,224,4.93521
140.345,216,16.5096
140.345,222,4.08715
140.345,223,4.04513
140.345,224,4.93521
140.346,216,16.4615
140.346,222,4.01978
140.346,223,3.97202
140.346,224,4.86098
140.347,216,16.4615
140.347,222,4.01978
140.347,223,3.97202
140.347,224,4.86098
140.361,216,16.4615
140.361,222,4.01978
140.361,223,3.97202
140.361,224,4.86098
140.362,216,16.4615
140.362,222,4.01978
140.362,223,3.97202
140.362,224,4.86098
140.363,216,16.4615
140.363,222,4.01978
140.363,223,3.97202
140.363,224,4.86098
140.377,216,16.4615
140.377,222,4.01978
140.377,223,3.97202
140.377,224,4.86098
140.378,216,16.4121
140.378,222,3.95049
140.378,223,3.8975
140.378,224,4.78543
140.379,216,16.4121
140.379,222,3.95049
140.379,223,3.8975
140.379,224,4.78543
140.393,216,16.4121
140.393,222,3.95049
140.393,223,3.8975
140.393,224,4.78543
140.394,216,16.4121
140.394,222,3.95049
140.394,223,3.8975
140.394,224,4.78543
140.395,216,16.4121
140.395,222,3.95049
140.395,223,3.8975
140.395,224,4.78543
140.409,216,16.4121
140.409,222,3.95049
140.409,223,3.8975
140.409,224,4.78543
140.41,216,16.3622
140.41,222,3.88086
140.41,223,3.8228
140.41,224,4.70943
140.411,216,16.3622
140.411,222,3.88086
140.411,223,3.8228
140.411,224,4.70943
140.425,216,16.3622
140.425,222,3.88086
140.425,223,3.8228
140.425,224,4.70943
140.426,216,16.3622
140.426,222,3.88086
140.426,223,3.8228
140.426,224,4.70943
140.427,216,16.3622
140.427,222,3.88086
140.427,223,3.8228
140.427,224,4.70943
140.441,216,16.3622
140.441,222,3.88086
140.441,223,3.8228
140.441,224,4.70943
140.442,216,16.312
140.442,222,3.8101
140.442,223,3.74736
140.442,224,4.63308
140.443,216,16.312
140.443,222,3.8101
140.443,223,3.74736
140.443,224,4.63308
140.457,216,16.312
140.457,222,3.8101
140.457,223,3.74736
140.457,224,4.63308
140.458,216,16.312
140.458,222,3.8101
140.458,223,3.74736
140.458,224,4.63308
140.459,216,16.312
140.459,222,3.8101
140.459,223,3.74736
140.459,224,4.63308
140.473,216,16.312
140.473,222,3.8101
140.473,223,3.74736
140.473,224,4.63308
140.474,216,16.2576
140.474,222,3.7105
140.474,223,3.66045
140.474,224,4.55014
140.475,216,16.2576
140.475,222,3.7105
140.475,223,3.66045
140.475,224,4.55014
140.489,216,16.2576
140.489,222,3.7105
140.489,223,3.66045
140.489,224,4.55014
140.49,216,16.2576
140.49,222,3.7105
140.49,223,3.66045
140.49,224,4.55014
140.491,216,16.2576
140.491,222,3.7105
140.491,223,3.66045
140.491,224,4.55014
140.505,216,16.2576
140.505,222,3.7105
140.505,223,3.66045
140.505,224,4.55014
140.506,216,16.2576
140.506,222,3.7105
140.506,223,3.66045
140.506,224,4.55014
140.507,216,16.2576
140.507,222,3.7105
140.507,223,3.66045
140.507,224,4.55014
140.521,216,16.2085
140.521,222,3.63944
140.521,223,3.58629
140.521,224,4.47456
140.522,216,16.2085
140.522,222,3.63944
140.522,223,3.58629
140.522,224,4.47456
140.523,216,16.2085
140.523,222,3.63944
140.523,223,3.58629
140.523,224,4.47456
140.537,216,16.2085
140.537,222,3.63944
140.537,223,3.58629
140.537,224,4.47456
140.538,216,16.2085
140.538,222,3.63944
140.538,223,3.58629
140.538,224,4.47456
140.539,216,16.2085
140.539,222,3.63944
140.539,223,3.58629
140.539,224,4.47456
140.553,216,16.2085
140.553,222,3.63944
140.553,223,3.58629
140.553,224,4.47456
140.554,216,16.1613
140.554,222,3.5732
140.554,223,3.51522
140.554,224,4.40101
140.555,216,16.1613
140.555,222,3.5732
140.555,223,3.51522
140.555,224,4.40101
140.569,216,16.1613
140.569,222,3.5732
140.569,223,3.51522
140.569,224,4.40101
140.57,216,16.1613
140.57,222,3.5732
140.57,223,3.51522
140.57,224,4.40101
140.571,216,16.1613
140.571,222,3.5732
140.571,223,3.51522
140.571,224,4.40101
140.585,216,16.1613
140.585,222,3.5732
140.585,223,3.51522
140.585,224,4.40101
140.586,216,16.1157
140.586,222,3.50913
140.586,223,3.44643
140.586,224,4.3289
140.587,216,16.1157
140.587,222,3.50913
140.587,223,3.44643
140.587,224,4.3289
140.601,216,16.1157
140.601,222,3.50913
140.601,223,3.44643
140.601,224,4.3289
140.602,216,16.1157
140.602,222,3.50913
140.602,223,3.44643
140.602,224,4.3289
140.603,216,16.1157
140.603,222,3.50913
140.603,223,3.44643
140.603,224,4.3289
140.617,216,16.1157
140.617,222,3.50913
140.617,223,3.44643
140.617,224,4.3289
140.618,216,16.0726
140.618,222,3.44901
140.618,223,3.38069
140.618,224,4.25933
140.619,216,16.0726
140.619,222,3.44901
140.619,223,3.38069
140.619,224,4.25933
140.633,216,16.0726
140.633,222,3.44901
140.633,223,3.38069
140.633,224,4.25933
140.634,216,16.0726
140.634,222,3.44901
140.634,223,3.38069
140.634,224,4.25933
140.635,216,16.0726
140.635,222,3.44901
140.635,223,3.38069
140.635,224,4.25933
140.649,216,16.0726
140.649,222,3.44901
140.649,223,3.38069
140.649,224,4.25933
140.65,216,16.032
140.65,222,3.39156
140.65,223,3.31793
140.65,224,4.19171
140.651,216,16.032
140.651,222,3.39156
140.651,223,3.31793
140.651,224,4.19171
140.665,216,16.032
140.665,222,3.39156
140.665,223,3.31793
140.665,224,4.19171
140.666,216,16.032
140.666,222,3.39156
140.666,223,3.31793
140.666,224,4.19171
140.667,216,16.032
140.667,222,3.39156
140.667,223,3.31793
140.667,224,4.19171
140.681,216,16.032
140.681,222,3.39156
140.681,223,3.31793
140.681,224,4.19171
140.682,216,15.9943
140.682,222,3.33721
140.682,223,3.25797
140.682,224,4.12687
140.683,216,15.9943
140.683,222,3.33721
140.683,223,3.25797
140.683,224,4.12687
140.697,216,15.9943
140.697,222,3.33721
140.697,223,3.25797
140.697,224,4.12687
140.698,216,15.9943
140.698,222,3.33721
140.698,223,3.25797
140.698,224,4.12687
140.699,216,15.9943
140.699,222,3.33721
140.699,223,3.25797
140.699,224,4.12687
140.713,216,15.9943
140.713,222,3.33721
140.713,223,3.25797
140.713,224,4.12687
140.714,216,15.9578
140.714,222,3.28461
140.714,223,3.19989
140.714,224,4.06322
140.715,216,15.9578
140.715,222,3.28461
140.715,223,3.19989
140.715,224,4.06322
140.729,216,15.9578
140.729,222,3.28461
140.729,223,3.19989
140.729,224,4.06322
140.73,216,15.9578
140.73,222,3.28461
140.73,223,3.19989
140.73,224,4.06322
140.731,216,15.9578
140.731,222,3.28461
140.731,223,3.19989
140.731,224,4.06322
140.745,216,15.9578
140.745,222,3.28461
140.745,223,3.19989
140.745,224,4.06322
140.746,216,15.9224
140.746,222,3.23423
140.746,223,3.14275
140.746,224,4.00069
140.747,216,15.9224
140.747,222,3.23423
140.747,223,3.14275
140.747,224,4.00069
140.761,216,15.9224
140.761,222,3.23423
140.761,223,3.14275
