Time (s),Agent ID,Distance
140.041,171,15.5244
140.041,176,14.4105
140.041,177,2.77284
140.041,178,3.78704
140.041,179,4.2215
140.041,180,6.66218
140.041,181,6.5845
140.041,182,4.82191
140.041,183,5.52765
140.041,184,5.18249
140.041,185,13.4472
140.041,186,14.3105
140.041,187,14.2723
140.041,188,14.1799
140.042,171,15.5244
140.042,176,14.4105
140.042,177,2.77284
140.042,178,3.78704
140.042,179,4.2215
140.042,180,6.66218
140.042,181,6.5845
140.042,182,4.82191
140.042,183,5.52765
140.042,184,5.18249
140.042,185,13.4472
140.042,186,14.3105
140.042,187,14.2723
140.042,188,14.1799
140.043,171,15.5244
140.043,176,14.4105
140.043,177,2.77284
140.043,178,3.78704
140.043,179,4.2215
140.043,180,6.66218
140.043,181,6.5845
140.043,182,4.82191
140.043,183,5.52765
140.043,184,5.18249
140.043,185,13.4472
140.043,186,14.3105
140.043,187,14.2723
140.043,188,14.1799
140.053,171,15.5244
140.053,176,14.4105
140.053,177,2.77284
140.053,178,3.78704
140.053,179,4.2215
140.053,180,6.66218
140.053,181,6.5845
140.053,182,4.82191
140.053,183,5.52765
140.053,184,5.18249
140.053,185,13.4472
140.053,186,14.3105
140.053,187,14.2723
140.053,188,14.1799
140.054,171,15.5244
140.054,176,14.4105
140.054,177,2.77284
140.054,178,3.78704
140.054,179,4.2215
140.054,180,6.66218
140.054,181,6.5845
140.054,182,4.82191
140.054,183,5.52765
140.054,184,5.18249
140.054,185,13.4472
140.054,186,14.3105
140.054,187,14.2723
140.054,188,14.1799
140.055,171,15.5244
140.055,176,14.4105
140.055,177,2.77284
140.055,178,3.78704
140.055,179,4.2215
140.055,180,6.66218
140.055,181,6.5845
140.055,182,4.82191
140.055,183,5.52765
140.055,184,5.18249
140.055,185,13.4472
140.055,186,14.3105
140.055,187,14.2723
140.055,188,14.1799
140.065,171,15.5244
140.065,176,14.4105
140.065,177,2.77284
140.065,178,3.78704
140.065,179,4.2215
140.065,180,6.66218
140.065,181,6.5845
140.065,182,4.82191
140.065,183,5.52765
140.065,184,5.18249
140.065,185,13.4472
140.065,186,14.3105
140.065,187,14.2723
140.065,188,14.1799
140.066,171,15.5222
140.066,176,14.4148
140.066,177,2.76304
140.066,178,3.77886
140.066,179,4.21466
140.066,180,6.65361
140.066,181,6.57623
140.066,182,4.8122
140.066,183,5.51813
140.066,184,5.17207
140.066,185,13.4376
140.066,186,14.3002
140.066,187,14.2632
140.066,188,14.1705
140.067,171,15.5222
140.067,176,14.4148
140.067,177,2.76304
140.067,178,3.77886
140.067,179,4.21466
140.067,180,6.65361
140.067,181,6.57623
140.067,182,4.8122
140.067,183,5.51813
140.067,184,5.17207
140.067,185,13.4376
140.067,186,14.3002
140.067,187,14.2632
140.067,188,14.1705
140.077,171,15.5222
140.077,176,14.4148
140.077,177,2.76304
140.077,178,3.77886
140.077,179,4.21466
140.077,180,6.65361
140.077,181,6.57623
140.077,182,4.8122
140.077,183,5.51813
140.077,184,5.17207
140.077,185,13.4376
140.077,186,14.3002
140.077,187,14.2632
140.077,188,14.1705
140.078,171,15.5222
140.078,176,14.4148
140.078,177,2.76304
140.078,178,3.77886
140.078,179,4.21466
140.078,180,6.65361
140.078,181,6.57623
140.078,182,4.8122
140.078,183,5.51813
140.078,184,5.17207
140.078,185,13.4376
140.078,186,14.3002
140.078,187,14.2632
140.078,188,14.1705
140.079,171,15.5222
140.079,176,14.4148
140.079,177,2.76304
140.079,178,3.77886
140.079,179,4.21466
140.079,180,6.65361
140.079,181,6.57623
140.079,182,4.8122
140.079,183,5.51813
140.079,184,5.17207
140.079,185,13.4376
140.079,186,14.3002
140.079,187,14.2632
140.079,188,14.1705
140.089,171,15.5222
140.089,176,14.4148
140.089,177,2.76304
140.089,178,3.77886
140.089,179,4.21466
140.089,180,6.65361
140.089,181,6.57623
140.089,182,4.8122
140.089,183,5.51813
140.089,184,5.17207
140.089,185,13.4376
140.089,186,14.3002
140.089,187,14.2632
140.089,188,14.1705
140.09,171,15.5222
140.09,176,14.4148
140.09,177,2.76304
140.09,178,3.77886
140.09,179,4.21466
140.09,180,6.65361
140.09,181,6.57623
