Time (s),x,y
140.046,-4.63171,4.54093
140.047,-4.63171,4.54093
140.062,-4.63171,4.54093
140.063,-4.63171,4.54093
140.064,-4.63171,4.54093
140.079,-4.63171,4.54093
140.08,-4.62371,4.5407
140.081,-4.62371,4.5407
140.096,-4.62371,4.5407
140.097,-4.62371,4.5407
140.098,-4.62371,4.5407
140.113,-4.62371,4.5407
140.114,-4.61526,4.54076
140.115,-4.61526,4.54076
140.13,-4.61526,4.54076
140.131,-4.61526,4.54076
140.132,-4.61526,4.54076
140.147,-4.61526,4.54076
140.148,-4.60662,4.54176
140.149,-4.60662,4.54176
140.164,-4.60662,4.54176
140.165,-4.60662,4.54176
140.166,-4.60662,4.54176
140.181,-4.60662,4.54176
140.182,-4.59748,4.54284
140.183,-4.59748,4.54284
140.198,-4.59748,4.54284
140.199,-4.59748,4.54284
140.2,-4.59748,4.54284
140.215,-4.59748,4.54284
140.216,-4.58801,4.54438
140.217,-4.58801,4.54438
140.232,-4.58801,4.54438
140.233,-4.58801,4.54438
140.234,-4.58801,4.54438
140.249,-4.58801,4.54438
140.25,-4.57807,4.54598
140.251,-4.57807,4.54598
140.266,-4.57807,4.54598
140.267,-4.57807,4.54598
140.268,-4.57807,4.54598
140.283,-4.57807,4.54598
140.284,-4.56764,4.54754
140.285,-4.56764,4.54754
140.3,-4.56764,4.54754
140.301,-4.56764,4.54754
140.302,-4.56764,4.54754
140.317,-4.56764,4.54754
140.318,-4.55711,4.55001
140.319,-4.55711,4.55001
140.334,-4.55711,4.55001
140.335,-4.55711,4.55001
140.336,-4.55711,4.55001
140.351,-4.55711,4.55001
140.352,-4.54618,4.55256
140.353,-4.54618,4.55256
140.368,-4.54618,4.55256
140.369,-4.54618,4.55256
140.37,-4.54618,4.55256
140.385,-4.54618,4.55256
140.386,-4.53472,4.55484
140.387,-4.53472,4.55484
140.402,-4.53472,4.55484
140.403,-4.53472,4.55484
140.404,-4.53472,4.55484
140.419,-4.53472,4.55484
140.42,-4.52319,4.55794
140.421,-4.52319,4.55794
140.436,-4.52319,4.55794
140.437,-4.52319,4.55794
140.438,-4.52319,4.55794
140.453,-4.52319,4.55794
140.454,-4.51123,4.5609
140.455,-4.51123,4.5609
140.47,-4.51123,4.5609
140.471,-4.51123,4.5609
140.472,-4.51123,4.5609
140.487,-4.51123,4.5609
140.488,-4.4989,4.56385
140.489,-4.4989,4.56385
140.504,-4.4989,4.56385
140.505,-4.4989,4.56385
140.506,-4.4989,4.56385
140.521,-4.4989,4.56385
140.522,-4.48657,4.56766
140.523,-4.48657,4.56766
140.538,-4.48657,4.56766
140.539,-4.48657,4.56766
140.54,-4.48657,4.56766
140.555,-4.48657,4.56766
140.556,-4.47389,4.57141
140.557,-4.47389,4.57141
140.572,-4.47389,4.57141
140.573,-4.47389,4.57141
140.574,-4.47389,4.57141
140.589,-4.47389,4.57141
140.59,-4.46081,4.57488
140.591,-4.46081,4.57488
140.606,-4.46081,4.57488
140.607,-4.46081,4.57488
140.608,-4.46081,4.57488
140.623,-4.46081,4.57488
140.624,-4.44773,4.5791
140.625,-4.44773,4.5791
140.64,-4.44773,4.5791
140.641,-4.44773,4.5791
140.642,-4.44773,4.5791
140.657,-4.44773,4.5791
140.658,-4.43442,4.58338
140.659,-4.43442,4.58338
140.674,-4.43442,4.58338
140.675,-4.43442,4.58338
140.676,-4.43442,4.58338
140.691,-4.43442,4.58338
140.692,-4.42086,4.58764
140.693,-4.42086,4.58764
140.708,-4.42086,4.58764
140.709,-4.42086,4.58764
140.71,-4.42086,4.58764
140.725,-4.42086,4.58764
140.726,-4.40729,4.59244
140.727,-4.40729,4.59244
140.742,-4.40729,4.59244
140.743,-4.40729,4.59244
140.744,-4.40729,4.59244
140.759,-4.40729,4.59244
140.76,-4.39345,4.59708
140.761,-4.39345,4.59708
140.776,-4.39345,4.59708
140.777,-4.39345,4.59708
140.778,-4.39345,4.59708
140.793,-4.39345,4.59708
140.794,-4.3796,4.60215
140.795,-4.3796,4.60215
140.81,-4.3796,4.60215
140.811,-4.3796,4.60215
140.812,-4.3796,4.60215
140.827,-4.3796,4.60215
140.828,-4.36565,4.6074
140.829,-4.36565,4.6074
140.844,-4.36565,4.6074
140.845,-4.36565,4.6074
140.846,-4.36565,4.6074
140.861,-4.36565,4.6074
140.862,-4.35127,4.61197
140.863,-4.35127,4.61197
140.878,-4.35127,4.61197
140.879,-4.35127,4.61197
140.88,-4.35127,4.61197
140.895,-4.35127,4.61197
140.896,-4.33706,4.61728
140.897,-4.33706,4.61728
140.912,-4.33706,4.61728
140.913,-4.33706,4.61728
140.914,-4.33706,4.61728
140.929,-4.33706,4.61728
140.93,-4.32275,4.62258
140.931,-4.32275,4.62258
140.946,-4.32275,4.62258
140.947,-4.32275,4.62258
140.948,-4.32275,4.62258
140.963,-4.32275,4.62258
140.964,-4.30836,4.62794
140.965,-4.30836,4.62794
140.98,-4.30836,4.62794
140.981,-4.30836,4.62794
140.982,-4.30836,4.62794
140.997,-4.30836,4.62794
140.998,-4.29411,4.6338
140.999,-4.29411,4.6338
141.014,-4.29411,4.6338
141.015,-4.29411,4.6338
141.016,-4.29411,4.6338
141.031,-4.29411,4.6338
141.032,-4.27963,4.63924
141.033,-4.27963,4.63924
141.048,-4.27963,4.63924
141.049,-4.27963,4.63924
141.05,-4.27963,4.63924
141.065,-4.27963,4.63924
141.066,-4.26563,4.64587
141.067,-4.26563,4.64587
141.082,-4.26563,4.64587
141.083,-4.26563,4.64587
141.084,-4.26563,4.64587
141.099,-4.26563,4.64587
141.1,-4.25129,4.65176
141.101,-4.25129,4.65176
141.116,-4.25129,4.65176
141.117,-4.25129,4.65176
141.118,-4.25129,4.65176
141.133,-4.25129,4.65176
141.134,-4.23723,4.65827
141.135,-4.23723,4.65827
141.15,-4.23723,4.65827
141.151,-4.23723,4.65827
141.152,-4.23723,4.65827
141.167,-4.23723,4.65827
141.168,-4.22325,4.66491
141.169,-4.22325,4.66491
141.184,-4.22325,4.66491
141.185,-4.22325,4.66491
141.186,-4.22325,4.66491
141.201,-4.22325,4.66491
141.202,-4.20917,4.67124
141.203,-4.20917,4.67124
141.218,-4.20917,4.67124
141.219,-4.20917,4.67124
141.22,-4.20917,4.67124
141.235,-4.20917,4.67124
141.236,-4.19535,4.67799
141.237,-4.19535,4.67799
141.252,-4.19535,4.67799
141.253,-4.19535,4.67799
141.254,-4.19535,4.67799
141.269,-4.19535,4.67799
141.27,-4.18181,4.68519
141.271,-4.18181,4.68519
141.286,-4.18181,4.68519
141.287,-4.18181,4.68519
141.288,-4.18181,4.68519
141.303,-4.18181,4.68519
141.304,-4.1684,4.69245
141.305,-4.1684,4.69245
141.32,-4.1684,4.69245
141.321,-4.1684,4.69245
141.322,-4.1684,4.69245
141.337,-4.1684,4.69245
141.338,-4.15491,4.69928
141.339,-4.15491,4.69928
141.354,-4.15491,4.69928
141.355,-4.15491,4.69928
141.356,-4.15491,4.69928
141.371,-4.15491,4.69928
141.372,-4.14177,4.70659
141.373,-4.14177,4.70659
141.388,-4.14177,4.70659
141.389,-4.14177,4.70659
141.39,-4.14177,4.70659
141.405,-4.14177,4.70659
141.406,-4.13798,4.73374
141.407,-4.13798,4.73374
141.422,-4.13798,4.73374
141.423,-4.13798,4.73374
141.424,-4.13798,4.73374
141.439,-4.13798,4.73374
141.44,-4.12508,4.74074
141.441,-4.12508,4.74074
141.456,-4.12508,4.74074
141.457,-4.12508,4.74074
141.458,-4.12508,4.74074
141.473,-4.12508,4.74074
141.474,-4.11261,4.74826
141.475,-4.11261,4.74826
141.49,-4.11261,4.74826
141.491,-4.11261,4.74826
141.492,-4.11261,4.74826
141.507,-4.11261,4.74826
141.508,-4.10041,4.7559
141.509,-4.10041,4.7559
141.524,-4.10041,4.7559
141.525,-4.10041,4.7559
141.526,-4.10041,4.7559
141.541,-4.10041,4.7559
141.542,-4.08831,4.76325
141.543,-4.08831,4.76325
141.558,-4.08831,4.76325
141.559,-4.08831,4.76325
141.56,-4.08831,4.76325
141.575,-4.08831,4.76325
141.576,-4.07628,4.77025
141.577,-4.07628,4.77025
141.592,-4.07628,4.77025
141.593,-4.07628,4.77025
141.594,-4.07628,4.77025
141.609,-4.07628,4.77025
141.61,-4.06445,4.77709
141.611,-4.06445,4.77709
141.626,-4.06445,4.77709
141.627,-4.06445,4.77709
141.628,-4.06445,4.77709
141.643,-4.06445,4.77709
141.644,-4.05283,4.78378
141.645,-4.05283,4.78378
141.66,-4.05283,4.78378
141.661,-4.05283,4.78378
141.662,-4.05283,4.78378
141.677,-4.05283,4.78378
141.678,-4.04132,4.79012
141.679,-4.04132,4.79012
141.694,-4.04132,4.79012
141.695,-4.04132,4.79012
141.696,-4.04132,4.79012
141.711,-4.04132,4.79012
141.712,-4.02982,4.79641
141.713,-4.02982,4.79641
141.728,-4.02982,4.79641
141.729,-4.02982,4.79641
141.73,-4.02982,4.79641
141.745,-4.02982,4.79641
141.746,-4.01867,4.80346
141.747,-4.01867,4.80346
141.762,-4.01867,4.80346
141.763,-4.01867,4.80346
141.764,-4.01867,4.80346
141.779,-4.01867,4.80346
141.78,-4.00743,4.81035
141.781,-4.00743,4.81035
141.796,-4.00743,4.81035
141.797,-4.00743,4.81035
141.798,-4.00743,4.81035
141.813,-4.00743,4.81035
141.814,-3.99607,4.817
141.815,-3.99607,4.817
141.83,-3.99607,4.817
141.831,-3.99607,4.817
141.832,-3.99607,4.817
141.847,-3.99607,4.817
141.848,-3.9847,4.82366
141.849,-3.9847,4.82366
141.864,-3.9847,4.82366
141.865,-3.9847,4.82366
141.866,-3.9847,4.82366
141.881,-3.9847,4.82366
141.882,-3.97347,4.83061
141.883,-3.97347,4.83061
141.898,-3.97347,4.83061
141.899,-3.97347,4.83061
141.9,-3.97347,4.83061
141.915,-3.97347,4.83061
141.916,-3.96222,4.83755
141.917,-3.96222,4.83755
141.932,-3.96222,4.83755
141.933,-3.96222,4.83755
141.934,-3.96222,4.83755
141.949,-3.96222,4.83755
141.95,-3.95055,4.84363
141.951,-3.95055,4.84363
141.966,-3.95055,4.84363
141.967,-3.95055,4.84363
141.968,-3.95055,4.84363
141.983,-3.95055,4.84363
141.984,-3.93931,4.85062
141.985,-3.93931,4.85062
142,-3.93931,4.85062
142.001,-3.93931,4.85062
142.002,-3.93931,4.85062
142.017,-3.93931,4.85062
142.018,-3.92819,4.85787
142.019,-3.92819,4.85787
142.034,-3.92819,4.85787
142.035,-3.92819,4.85787
142.036,-3.92819,4.85787
142.051,-3.92819,4.85787
142.052,-3.91672,4.86439
142.053,-3.91672,4.86439
142.068,-3.91672,4.86439
142.069,-3.91672,4.86439
142.07,-3.91672,4.86439
142.085,-3.91672,4.86439
142.086,-3.90533,4.8711
142.087,-3.90533,4.8711
142.102,-3.90533,4.8711
142.103,-3.90533,4.8711
142.104,-3.90533,4.8711
142.119,-3.90533,4.8711
142.12,-3.89401,4.87794
142.121,-3.89401,4.87794
142.136,-3.89401,4.87794
142.137,-3.89401,4.87794
142.138,-3.89401,4.87794
142.153,-3.89401,4.87794
142.154,-3.88258,4.88456
142.155,-3.88258,4.88456
142.17,-3.88258,4.88456
142.171,-3.88258,4.88456
142.172,-3.88258,4.88456
142.187,-3.88258,4.88456
142.188,-3.87122,4.89132
142.189,-3.87122,4.89132
142.204,-3.87122,4.89132
142.205,-3.87122,4.89132
142.206,-3.87122,4.89132
142.221,-3.87122,4.89132
142.222,-3.85994,4.89825
142.223,-3.85994,4.89825
142.238,-3.85994,4.89825
142.239,-3.85994,4.89825
142.24,-3.85994,4.89825
142.255,-3.85994,4.89825
142.256,-3.84882,4.90547
142.257,-3.84882,4.90547
142.272,-3.84882,4.90547
142.273,-3.84882,4.90547
142.274,-3.84882,4.90547
142.289,-3.84882,4.90547
142.29,-3.83725,4.91181
142.291,-3.83725,4.91181
142.306,-3.83725,4.91181
142.307,-3.83725,4.91181
142.308,-3.83725,4.91181
142.323,-3.83725,4.91181
142.324,-3.82592,4.91859
142.325,-3.82592,4.91859
142.34,-3.82592,4.91859
142.341,-3.82592,4.91859
142.342,-3.82592,4.91859
142.357,-3.82592,4.91859
142.358,-3.81476,4.9257
142.359,-3.81476,4.9257
142.374,-3.81476,4.9257
142.375,-3.81476,4.9257
142.376,-3.81476,4.9257
142.391,-3.81476,4.9257
142.392,-3.80353,4.93265
142.393,-3.80353,4.93265
142.408,-3.80353,4.93265
142.409,-3.80353,4.93265
142.41,-3.80353,4.93265
142.425,-3.80353,4.93265
142.426,-3.7922,4.9394
142.427,-3.7922,4.9394
142.442,-3.7922,4.9394
142.443,-3.7922,4.9394
142.444,-3.7922,4.9394
142.459,-3.7922,4.9394
142.46,-3.78096,4.94627
142.461,-3.78096,4.94627
142.476,-3.78096,4.94627
142.477,-3.78096,4.94627
142.478,-3.78096,4.94627
142.493,-3.78096,4.94627
142.494,-3.7697,4.95309
142.495,-3.7697,4.95309
142.51,-3.7697,4.95309
142.511,-3.7697,4.95309
142.512,-3.7697,4.95309
142.527,-3.7697,4.95309
142.528,-3.75827,4.95956
142.529,-3.75827,4.95956
142.544,-3.75827,4.95956
142.545,-3.75827,4.95956
142.546,-3.75827,4.95956
142.561,-3.75827,4.95956
142.562,-3.74699,4.96627
142.563,-3.74699,4.96627
142.578,-3.74699,4.96627
142.579,-3.74699,4.96627
142.58,-3.74699,4.96627
142.595,-3.74699,4.96627
142.596,-3.73573,4.973
142.597,-3.73573,4.973
142.612,-3.73573,4.973
142.613,-3.73573,4.973
142.614,-3.73573,4.973
142.629,-3.73573,4.973
142.631,-3.72435,4.97946
142.646,-3.72435,4.97946
142.647,-3.72435,4.97946
142.648,-3.72435,4.97946
142.663,-3.72435,4.97946
142.664,-3.71298,4.98589
142.665,-3.71298,4.98589
142.68,-3.71298,4.98589
142.681,-3.71298,4.98589
142.682,-3.71298,4.98589
142.697,-3.71298,4.98589
142.698,-3.70148,4.99202
142.699,-3.70148,4.99202
142.714,-3.70148,4.99202
142.715,-3.70148,4.99202
142.716,-3.70148,4.99202
142.731,-3.70148,4.99202
142.732,-3.68985,4.99784
142.733,-3.68985,4.99784
142.748,-3.68985,4.99784
142.749,-3.68985,4.99784
142.75,-3.68985,4.99784
142.765,-3.68985,4.99784
142.766,-3.67826,5.00371
142.767,-3.67826,5.00371
142.782,-3.67826,5.00371
142.783,-3.67826,5.00371
142.784,-3.67826,5.00371
142.799,-3.67826,5.00371
142.8,-3.66692,5.01
142.801,-3.66692,5.01
142.816,-3.66692,5.01
142.817,-3.66692,5.01
142.818,-3.66692,5.01
142.833,-3.66692,5.01
142.834,-3.65528,5.01564
142.835,-3.65528,5.01564
142.85,-3.65528,5.01564
142.851,-3.65528,5.01564
142.852,-3.65528,5.01564
142.867,-3.65528,5.01564
142.868,-3.64335,5.02067
142.869,-3.64335,5.02067
142.884,-3.64335,5.02067
142.885,-3.64335,5.02067
142.886,-3.64335,5.02067
142.901,-3.64335,5.02067
142.902,-3.63177,5.02631
142.903,-3.63177,5.02631
142.918,-3.63177,5.02631
142.919,-3.63177,5.02631
142.92,-3.63177,5.02631
142.935,-3.63177,5.02631
142.936,-3.62024,5.03198
142.937,-3.62024,5.03198
142.952,-3.62024,5.03198
142.953,-3.62024,5.03198
142.954,-3.62024,5.03198
142.969,-3.62024,5.03198
142.97,-3.60865,5.03747
142.971,-3.60865,5.03747
142.986,-3.60865,5.03747
142.987,-3.60865,5.03747
142.988,-3.60865,5.03747
143.003,-3.60865,5.03747
143.004,-3.59692,5.04261
143.005,-3.59692,5.04261
143.02,-3.59692,5.04261
143.021,-3.59692,5.04261
143.022,-3.59692,5.04261
143.037,-3.59692,5.04261
143.038,-3.58502,5.04733
143.039,-3.58502,5.04733
143.054,-3.58502,5.04733
143.055,-3.58502,5.04733
143.056,-3.58502,5.04733
143.071,-3.58502,5.04733
143.072,-3.57309,5.05191
143.073,-3.57309,5.05191
143.088,-3.57309,5.05191
143.089,-3.57309,5.05191
143.09,-3.57309,5.05191
143.105,-3.57309,5.05191
143.106,-3.56132,5.05675
143.107,-3.56132,5.05675
143.122,-3.56132,5.05675
143.123,-3.56132,5.05675
143.124,-3.56132,5.05675
143.139,-3.56132,5.05675
143.14,-3.54979,5.06194
143.141,-3.54979,5.06194
143.156,-3.54979,5.06194
143.157,-3.54979,5.06194
143.158,-3.54979,5.06194
143.173,-3.54979,5.06194
143.174,-3.53818,5.06688
143.175,-3.53818,5.06688
143.19,-3.53818,5.06688
143.191,-3.53818,5.06688
143.192,-3.53818,5.06688
143.207,-3.53818,5.06688
143.208,-3.52652,5.07164
143.209,-3.52652,5.07164
143.224,-3.52652,5.07164
143.225,-3.52652,5.07164
143.226,-3.52652,5.07164
143.241,-3.52652,5.07164
143.242,-3.51507,5.07672
143.243,-3.51507,5.07672
143.258,-3.51507,5.07672
143.259,-3.51507,5.07672
143.26,-3.51507,5.07672
143.275,-3.51507,5.07672
143.276,-3.50358,5.08161
143.277,-3.50358,5.08161
143.292,-3.50358,5.08161
143.293,-3.50358,5.08161
143.294,-3.50358,5.08161
143.309,-3.50358,5.08161
143.31,-3.49198,5.08618
143.311,-3.49198,5.08618
143.326,-3.49198,5.08618
143.327,-3.49198,5.08618
143.328,-3.49198,5.08618
143.343,-3.49198,5.08618
143.344,-3.4803,5.09044
143.345,-3.4803,5.09044
143.36,-3.4803,5.09044
143.361,-3.4803,5.09044
143.362,-3.4803,5.09044
143.377,-3.4803,5.09044
143.378,-3.46853,5.09432
143.379,-3.46853,5.09432
143.394,-3.46853,5.09432
143.395,-3.46853,5.09432
143.396,-3.46853,5.09432
143.411,-3.46853,5.09432
143.412,-3.45677,5.09803
143.413,-3.45677,5.09803
143.428,-3.45677,5.09803
143.429,-3.45677,5.09803
143.43,-3.45677,5.09803
143.445,-3.45677,5.09803
143.446,-3.44503,5.10159
143.447,-3.44503,5.10159
