Time (s),x,y
140.045,9.77972,6.59247
140.061,9.77972,6.59247
140.062,9.77972,6.59247
140.063,9.77972,6.59247
140.079,9.77972,6.59247
140.08,9.76895,6.59724
140.081,9.76895,6.59724
140.097,9.76895,6.59724
140.098,9.76895,6.59724
140.099,9.76895,6.59724
140.115,9.75713,6.60087
140.116,9.75713,6.60087
140.132,9.75713,6.60087
140.133,9.75713,6.60087
140.134,9.74438,6.60449
140.15,9.74438,6.60449
140.151,9.74438,6.60449
140.152,9.74438,6.60449
140.168,9.74438,6.60449
140.169,9.73071,6.60765
140.17,9.73071,6.60765
140.186,9.73071,6.60765
140.187,9.73071,6.60765
140.203,9.73071,6.60765
140.204,9.71622,6.61136
140.205,9.71622,6.61136
140.221,9.71622,6.61136
140.222,9.71622,6.61136
140.238,9.71622,6.61136
140.239,9.70085,6.61374
140.24,9.70085,6.61374
140.256,9.70085,6.61374
140.257,9.70085,6.61374
140.273,9.70085,6.61374
140.274,9.68478,6.61706
140.275,9.68478,6.61706
140.291,9.68478,6.61706
140.292,9.68478,6.61706
140.293,9.68478,6.61706
140.309,9.68478,6.61706
140.31,9.66794,6.61943
140.311,9.66794,6.61943
140.327,9.66794,6.61943
140.328,9.66794,6.61943
140.344,9.66794,6.61943
140.345,9.65046,6.62239
140.346,9.65046,6.62239
140.362,9.65046,6.62239
140.363,9.65046,6.62239
140.364,9.65046,6.62239
140.38,9.65046,6.62239
140.381,9.63229,6.6242
140.397,9.63229,6.6242
140.398,9.63229,6.6242
140.399,9.63229,6.6242
140.415,9.63229,6.6242
140.416,9.61359,6.62684
140.432,9.61359,6.62684
140.433,9.61359,6.62684
140.434,9.61359,6.62684
140.45,9.61359,6.62684
140.451,9.5943,6.62868
140.467,9.5943,6.62868
140.468,9.5943,6.62868
140.469,9.5943,6.62868
140.485,9.5943,6.62868
140.486,9.57452,6.63063
140.487,9.57452,6.63063
140.503,9.57452,6.63063
140.504,9.57452,6.63063
140.505,9.57452,6.63063
140.521,9.57452,6.63063
140.522,9.55427,6.63207
140.538,9.55427,6.63207
140.539,9.55427,6.63207
140.54,9.55427,6.63207
140.556,9.55427,6.63207
140.557,9.53361,6.63357
140.558,9.53361,6.63357
140.574,9.53361,6.63357
140.575,9.53361,6.63357
140.576,9.51257,6.63465
140.592,9.51257,6.63465
140.593,9.51257,6.63465
140.594,9.51257,6.63465
140.61,9.51257,6.63465
140.611,9.49126,6.63656
140.612,9.49126,6.63656
140.628,9.49126,6.63656
140.629,9.49126,6.63656
140.63,9.49126,6.63656
140.646,9.49126,6.63656
140.647,9.46962,6.63756
140.663,9.46962,6.63756
140.664,9.46962,6.63756
140.665,9.46962,6.63756
140.681,9.46962,6.63756
140.682,9.44777,6.63882
140.698,9.44777,6.63882
140.699,9.44777,6.63882
140.7,9.44777,6.63882
140.716,9.44777,6.63882
140.717,9.42571,6.63966
140.733,9.42571,6.63966
140.734,9.42571,6.63966
140.735,9.42571,6.63966
140.751,9.42571,6.63966
140.752,9.40347,6.63968
140.753,9.40347,6.63968
140.769,9.40347,6.63968
140.77,9.40347,6.63968
140.771,9.40347,6.63968
140.787,9.40347,6.63968
140.788,9.38116,6.64017
140.804,9.38116,6.64017
140.805,9.38116,6.64017
140.806,9.38116,6.64017
140.822,9.38116,6.64017
140.823,9.35875,6.63957
140.824,9.35875,6.63957
140.84,9.35875,6.63957
140.841,9.35875,6.63957
140.857,9.35875,6.63957
140.858,9.33635,6.63957
140.859,9.33635,6.63957
140.875,9.33635,6.63957
140.876,9.33635,6.63957
140.892,9.33635,6.63957
140.893,9.31396,6.63879
140.894,9.31396,6.63879
140.91,9.31396,6.63879
140.911,9.31396,6.63879
140.927,9.31396,6.63879
140.928,9.29161,6.63732
140.929,9.29161,6.63732
140.945,9.29161,6.63732
140.946,9.29161,6.63732
140.947,9.29161,6.63732
140.963,9.29161,6.63732
140.964,9.26942,6.63636
140.965,9.26942,6.63636
140.981,9.26942,6.63636
140.982,9.26942,6.63636
140.998,9.26942,6.63636
140.999,9.24657,6.6129
141,9.24657,6.6129
141.016,9.24657,6.6129
141.017,9.24657,6.6129
141.018,9.22476,6.61157
141.034,9.22476,6.61157
141.035,9.22476,6.61157
141.036,9.22476,6.61157
141.052,9.22476,6.61157
141.053,9.20316,6.60925
141.054,9.20316,6.60925
141.07,9.20316,6.60925
141.071,9.20316,6.60925
141.072,9.20316,6.60925
141.088,9.20316,6.60925
141.089,9.18189,6.60751
141.09,9.18189,6.60751
141.106,9.18189,6.60751
141.107,9.18189,6.60751
141.123,9.18189,6.60751
141.124,9.16097,6.6063
141.125,9.16097,6.6063
141.141,9.16097,6.6063
141.142,9.16097,6.6063
141.158,9.16097,6.6063
141.159,9.14045,6.60548
141.16,9.14045,6.60548
141.176,9.14045,6.60548
141.177,9.14045,6.60548
141.193,9.14045,6.60548
141.194,9.12038,6.60514
141.195,9.12038,6.60514
141.211,9.12038,6.60514
141.212,9.12038,6.60514
141.213,9.12038,6.60514
141.229,9.12038,6.60514
141.23,9.10074,6.60386
141.231,9.10074,6.60386
141.247,9.10074,6.60386
141.248,9.10074,6.60386
141.264,9.10074,6.60386
141.265,9.08143,6.60341
141.266,9.08143,6.60341
141.282,9.08143,6.60341
141.283,9.08143,6.60341
141.284,9.08143,6.60341
141.3,9.08143,6.60341
141.301,9.06222,6.60294
141.317,9.06222,6.60294
141.318,9.06222,6.60294
141.319,9.06222,6.60294
141.335,9.06222,6.60294
141.336,9.04311,6.6024
141.352,9.04311,6.6024
141.353,9.04311,6.6024
141.354,9.04311,6.6024
141.37,9.04311,6.6024
141.371,9.02409,6.60294
141.387,9.02409,6.60294
141.388,9.02409,6.60294
141.389,9.02409,6.60294
141.405,9.02409,6.60294
141.406,9.00517,6.6022
141.407,9.00517,6.6022
141.423,9.00517,6.6022
141.424,9.00517,6.6022
141.425,9.00517,6.6022
141.441,8.98629,6.60278
141.442,8.98629,6.60278
141.458,8.98629,6.60278
141.459,8.98629,6.60278
141.46,8.96748,6.60283
141.476,8.96748,6.60283
141.477,8.96748,6.60283
141.478,8.96748,6.60283
141.494,8.96748,6.60283
141.495,8.94868,6.60325
141.496,8.94868,6.60325
141.512,8.94868,6.60325
141.513,8.94868,6.60325
141.514,8.94868,6.60325
141.53,8.94868,6.60325
141.531,8.9299,6.60371
141.532,8.9299,6.60371
141.548,8.9299,6.60371
141.549,8.9299,6.60371
141.55,8.9299,6.60371
141.566,8.9299,6.60371
141.567,8.91118,6.60372
141.583,8.91118,6.60372
141.584,8.91118,6.60372
141.585,8.91118,6.60372
141.601,8.91118,6.60372
141.602,8.89228,6.60476
141.618,8.89228,6.60476
141.619,8.89228,6.60476
141.62,8.89228,6.60476
141.636,8.89228,6.60476
141.637,8.87354,6.60484
141.653,8.87354,6.60484
141.654,8.87354,6.60484
141.655,8.87354,6.60484
141.671,8.87354,6.60484
141.672,8.85465,6.60544
141.673,8.85465,6.60544
141.689,8.85465,6.60544
141.69,8.85465,6.60544
141.691,8.85465,6.60544
141.707,8.85465,6.60544
141.708,8.83573,6.60597
141.724,8.83573,6.60597
141.725,8.83573,6.60597
141.726,8.83573,6.60597
141.742,8.83573,6.60597
141.743,8.81664,6.6068
141.744,8.81664,6.6068
141.76,8.81664,6.6068
141.761,8.81664,6.6068
141.762,8.81664,6.6068
141.778,8.81664,6.6068
141.779,8.79751,6.60752
141.78,8.79751,6.60752
141.796,8.79751,6.60752
141.797,8.79751,6.60752
141.798,8.79751,6.60752
141.814,8.79751,6.60752
141.815,8.77822,6.60842
141.816,8.77822,6.60842
141.832,8.77822,6.60842
141.833,8.77822,6.60842
141.849,8.75877,6.60944
141.85,8.75877,6.60944
141.851,8.75877,6.60944
141.867,8.75877,6.60944
141.868,8.73896,6.61104
141.884,8.73896,6.61104
141.885,8.73896,6.61104
141.886,8.73896,6.61104
141.902,8.73896,6.61104
141.903,8.71898,6.61268
141.919,8.71898,6.61268
141.92,8.71898,6.61268
141.921,8.71898,6.61268
141.937,8.71898,6.61268
141.938,8.69908,6.61384
141.939,8.69908,6.61384
141.955,8.69908,6.61384
141.956,8.69908,6.61384
141.957,8.69908,6.61384
141.973,8.69908,6.61384
141.974,8.67843,6.61633
141.99,8.67843,6.61633
141.991,8.67843,6.61633
141.992,8.67843,6.61633
142.008,8.67843,6.61633
142.009,8.65815,6.61777
142.01,8.65815,6.61777
142.026,8.65815,6.61777
142.027,8.65815,6.61777
142.043,8.65815,6.61777
142.044,8.63772,6.61936
142.045,8.63772,6.61936
142.061,8.63772,6.61936
142.062,8.63772,6.61936
142.078,8.63772,6.61936
142.079,8.61689,6.62162
142.08,8.61689,6.62162
142.096,8.61689,6.62162
142.097,8.61689,6.62162
142.113,8.61689,6.62162
142.114,8.59589,6.6242
142.115,8.59589,6.6242
142.131,8.59589,6.6242
142.132,8.59589,6.6242
142.133,8.59589,6.6242
142.149,8.59589,6.6242
142.15,8.57535,6.62586
142.151,8.57535,6.62586
142.167,8.57535,6.62586
142.168,8.57535,6.62586
142.184,8.57535,6.62586
142.185,8.55484,6.62757
142.186,8.55484,6.62757
142.202,8.55484,6.62757
142.203,8.55484,6.62757
142.204,8.55484,6.62757
142.22,8.55484,6.62757
142.221,8.53455,6.62897
142.222,8.53455,6.62897
142.238,8.53455,6.62897
142.239,8.53455,6.62897
142.24,8.53455,6.62897
142.256,8.53455,6.62897
142.257,8.51435,6.63042
142.258,8.51435,6.63042
142.274,8.51435,6.63042
142.275,8.51435,6.63042
142.276,8.49409,6.63251
142.292,8.49409,6.63251
142.293,8.49409,6.63251
142.309,8.49409,6.63251
142.31,8.47387,6.63534
142.311,8.47387,6.63534
142.327,8.47387,6.63534
142.328,8.47387,6.63534
