Time (s),Agent ID,Distance
140.047,121,9.36752
140.047,122,9.293
140.047,123,12.1948
140.048,121,9.36752
140.048,122,9.293
140.048,123,12.1948
140.064,121,9.36752
140.064,122,9.293
140.064,123,12.1948
140.065,121,9.36752
140.065,122,9.293
140.065,123,12.1948
140.066,121,9.37152
140.066,122,9.29757
140.066,123,12.1584
140.082,121,9.37152
140.082,122,9.29757
140.082,123,12.1584
140.083,121,9.37152
140.083,122,9.29757
140.083,123,12.1584
140.099,121,9.37152
140.099,122,9.29757
140.099,123,12.1584
140.1,121,9.37374
140.1,122,9.30071
140.1,123,12.1205
140.101,121,9.37374
140.101,122,9.30071
140.101,123,12.1205
140.117,121,9.37374
140.117,122,9.30071
140.117,123,12.1205
140.118,121,9.37374
140.118,122,9.30071
140.118,123,12.1205
140.119,121,9.37374
140.119,122,9.30071
140.119,123,12.1205
140.135,121,9.37374
140.135,122,9.30071
140.135,123,12.1205
140.136,121,9.37426
140.136,122,9.30898
140.136,123,12.0809
140.137,121,9.37426
140.137,122,9.30898
140.137,123,12.0809
140.153,121,9.37426
140.153,122,9.30898
140.153,123,12.0809
140.154,121,9.37426
140.154,122,9.30898
140.154,123,12.0809
140.17,121,9.37426
140.17,122,9.30898
140.17,123,12.0809
140.171,121,9.37346
140.171,122,9.30982
140.171,123,12.0402
140.172,121,9.37346
140.172,122,9.30982
140.172,123,12.0402
140.188,121,9.37346
140.188,122,9.30982
140.188,123,12.0402
140.189,121,9.37346
140.189,122,9.30982
140.189,123,12.0402
140.19,121,9.37346
140.19,122,9.30982
140.19,123,12.0402
140.206,121,9.37346
140.206,122,9.30982
140.206,123,12.0402
140.207,121,9.37085
140.207,122,9.30962
140.207,123,11.9982
140.208,121,9.37085
140.208,122,9.30962
140.208,123,11.9982
140.224,121,9.37085
140.224,122,9.30962
140.224,123,11.9982
140.225,121,9.37085
140.225,122,9.30962
140.225,123,11.9982
140.226,121,9.37085
140.226,122,9.30962
140.226,123,11.9982
140.242,121,9.37085
140.242,122,9.30962
140.242,123,11.9982
140.243,121,9.36716
140.243,122,9.3083
140.243,123,11.9555
140.244,121,9.36716
140.244,122,9.3083
140.244,123,11.9555
140.26,121,9.36716
140.26,122,9.3083
140.26,123,11.9555
140.261,121,9.36716
140.261,122,9.3083
140.261,123,11.9555
140.262,121,9.36716
140.262,122,9.3083
140.262,123,11.9555
140.278,121,9.36716
140.278,122,9.3083
140.278,123,11.9555
140.279,121,9.36223
140.279,122,9.30595
140.279,123,11.9113
140.295,121,9.36223
140.295,122,9.30595
140.295,123,11.9113
140.296,121,9.36223
140.296,122,9.30595
140.296,123,11.9113
140.297,121,9.36223
140.297,122,9.30595
140.297,123,11.9113
140.313,121,9.36223
140.313,122,9.30595
140.313,123,11.9113
140.314,121,9.35614
140.314,122,9.30237
140.314,123,11.8666
140.33,121,9.35614
140.33,122,9.30237
140.33,123,11.8666
140.331,121,9.35614
140.331,122,9.30237
140.331,123,11.8666
140.332,121,9.35614
140.332,122,9.30237
140.332,123,11.8666
140.348,121,9.35614
140.348,122,9.30237
140.348,123,11.8666
140.349,121,9.34899
140.349,122,9.29787
140.349,123,11.821
140.365,121,9.34899
140.365,122,9.29787
140.365,123,11.821
140.366,121,9.34899
140.366,122,9.29787
140.366,123,11.821
140.367,121,9.34899
140.367,122,9.29787
140.367,123,11.821
140.383,121,9.34899
140.383,122,9.29787
140.383,123,11.821
140.384,121,9.34116
140.384,122,9.29288
140.384,123,11.7746
140.385,121,9.34116
140.385,122,9.29288
140.385,123,11.7746
140.401,121,9.34116
140.401,122,9.29288
140.401,123,11.7746
140.402,121,9.34116
140.402,122,9.29288
140.402,123,11.7746
140.403,121,9.34116
140.403,122,9.29288
140.403,123,11.7746
140.419,121,9.34116
140.419,122,9.29288
140.419,123,11.7746
140.42,121,9.33255
140.42,122,9.28703
140.42,123,11.7276
140.436,121,9.33255
140.436,122,9.28703
140.436,123,11.7276
140.437,121,9.33255
140.437,122,9.28703
140.437,123,11.7276
140.438,121,9.33255
140.438,122,9.28703
140.438,123,11.7276
140.454,121,9.33255
140.454,122,9.28703
140.454,123,11.7276
140.455,121,9.32302
140.455,122,9.28044
140.455,123,11.6802
140.456,121,9.32302
140.456,122,9.28044
140.456,123,11.6802
140.472,121,9.32302
140.472,122,9.28044
140.472,123,11.6802
140.473,121,9.32302
140.473,122,9.28044
140.473,123,11.6802
140.489,121,9.31302
140.489,122,9.27297
140.489,123,11.6325
140.49,121,9.31302
140.49,122,9.27297
140.49,123,11.6325
140.491,121,9.31302
140.491,122,9.27297
140.491,123,11.6325
140.507,121,9.31302
140.507,122,9.27297
140.507,123,11.6325
140.508,121,9.30276
140.508,122,9.26548
140.508,123,11.5842
140.524,121,9.30276
140.524,122,9.26548
140.524,123,11.5842
140.525,121,9.30276
140.525,122,9.26548
140.525,123,11.5842
140.526,121,9.30276
140.526,122,9.26548
140.526,123,11.5842
140.542,121,9.30276
140.542,122,9.26548
140.542,123,11.5842
140.543,121,9.29215
140.543,122,9.25756
140.543,123,11.5356
140.559,121,9.29215
140.559,122,9.25756
140.559,123,11.5356
140.56,121,9.29215
140.56,122,9.25756
140.56,123,11.5356
140.576,121,9.29215
140.576,122,9.25756
140.576,123,11.5356
140.577,121,9.28171
140.577,122,9.24939
140.577,123,11.4869
140.578,121,9.28171
140.578,122,9.24939
140.578,123,11.4869
140.594,121,9.28171
140.594,122,9.24939
140.594,123,11.4869
140.595,121,9.28171
140.595,122,9.24939
140.595,123,11.4869
140.611,121,9.28171
140.611,122,9.24939
140.611,123,11.4869
140.612,121,9.27109
140.612,122,9.24099
140.612,123,11.4383
140.613,121,9.27109
140.613,122,9.24099
140.613,123,11.4383
140.629,121,9.27109
140.629,122,9.24099
140.629,123,11.4383
140.63,121,9.27109
140.63,122,9.24099
140.63,123,11.4383
140.646,121,9.27109
140.646,122,9.24099
140.646,123,11.4383
140.647,121,9.26062
140.647,122,9.23291
140.647,123,11.3894
140.648,121,9.26062
140.648,122,9.23291
140.648,123,11.3894
140.664,121,9.26062
140.664,122,9.23291
140.664,123,11.3894
140.665,121,9.26062
140.665,122,9.23291
140.665,123,11.3894
140.666,121,9.26062
140.666,122,9.23291
140.666,123,11.3894
140.682,121,9.26062
140.682,122,9.23291
140.682,123,11.3894
140.683,121,9.25441
140.683,122,9.23001
140.683,123,11.3372
140.684,121,9.25441
140.684,122,9.23001
140.684,123,11.3372
140.7,121,9.25441
140.7,122,9.23001
140.7,123,11.3372
140.701,121,9.25441
140.701,122,9.23001
140.701,123,11.3372
140.717,121,9.25441
140.717,122,9.23001
140.717,123,11.3372
140.718,121,9.2448
140.718,122,9.22196
140.718,123,11.2889
140.719,121,9.2448
140.719,122,9.22196
140.719,123,11.2889
140.735,121,9.2448
140.735,122,9.22196
140.735,123,11.2889
140.736,121,9.2448
140.736,122,9.22196
140.736,123,11.2889
140.737,121,9.2448
140.737,122,9.22196
140.737,123,11.2889
140.753,121,9.2448
140.753,122,9.22196
140.753,123,11.2889
140.754,121,9.23582
140.754,122,9.21418
140.754,123,11.2411
140.755,121,9.23582
140.755,122,9.21418
140.755,123,11.2411
140.771,121,9.23582
140.771,122,9.21418
140.771,123,11.2411
140.772,121,9.23582
140.772,122,9.21418
140.772,123,11.2411
140.773,121,9.23582
140.773,122,9.21418
140.773,123,11.2411
140.789,121,9.23582
140.789,122,9.21418
140.789,123,11.2411
140.79,121,9.22723
140.79,122,9.20632
140.79,123,11.1939
140.791,121,9.22723
140.791,122,9.20632
140.791,123,11.1939
140.807,121,9.22723
140.807,122,9.20632
140.807,123,11.1939
140.808,121,9.22723
140.808,122,9.20632
140.808,123,11.1939
140.809,121,9.22723
140.809,122,9.20632
140.809,123,11.1939
140.825,121,9.22723
140.825,122,9.20632
140.825,123,11.1939
140.826,121,9.21899
140.826,122,9.19832
140.826,123,11.1474
140.842,121,9.21899
140.842,122,9.19832
140.842,123,11.1474
140.843,121,9.21899
140.843,122,9.19832
140.843,123,11.1474
140.844,121,9.21899
140.844,122,9.19832
140.844,123,11.1474
140.86,121,9.21899
140.86,122,9.19832
140.86,123,11.1474
140.861,121,9.21136
140.861,122,9.19081
140.861,123,11.1019
140.877,121,9.21136
140.877,122,9.19081
140.877,123,11.1019
140.878,121,9.21136
140.878,122,9.19081
140.878,123,11.1019
140.879,121,9.21136
140.879,122,9.19081
140.879,123,11.1019
140.895,121,9.21136
140.895,122,9.19081
140.895,123,11.1019
140.896,121,9.20423
140.896,122,9.18324
140.896,123,11.0569
140.912,121,9.20423
140.912,122,9.18324
140.912,123,11.0569
140.913,121,9.20423
140.913,122,9.18324
140.913,123,11.0569
140.914,121,9.20423
140.914,122,9.18324
140.914,123,11.0569
140.93,121,9.20423
140.93,122,9.18324
140.93,123,11.0569
140.931,121,9.19734
140.931,122,9.17515
140.931,123,11.0121
140.932,121,9.19734
140.932,122,9.17515
140.932,123,11.0121
140.948,121,9.19734
140.948,122,9.17515
140.948,123,11.0121
140.949,121,9.19734
140.949,122,9.17515
140.949,123,11.0121
140.95,121,9.19016
140.95,122,9.16617
140.95,123,10.9677
140.966,121,9.19016
140.966,122,9.16617
140.966,123,10.9677
140.967,121,9.19016
140.967,122,9.16617
140.967,123,10.9677
140.983,121,9.19016
140.983,122,9.16617
140.983,123,10.9677
140.984,121,9.18337
140.984,122,9.15749
140.984,123,10.9235
140.985,121,9.18337
140.985,122,9.15749
140.985,123,10.9235
141.001,121,9.18337
141.001,122,9.15749
141.001,123,10.9235
141.002,121,9.18337
141.002,122,9.15749
141.002,123,10.9235
141.018,121,9.18337
141.018,122,9.15749
141.018,123,10.9235
141.019,121,9.17614
141.019,122,9.1477
141.019,123,10.8795
141.02,121,9.17614
141.02,122,9.1477
141.02,123,10.8795
141.036,121,9.17614
141.036,122,9.1477
141.036,123,10.8795
141.037,121,9.17614
141.037,122,9.1477
141.037,123,10.8795
141.053,121,9.17614
141.053,122,9.1477
141.053,123,10.8795
141.054,121,9.16906
141.054,122,9.13757
141.054,123,10.8354
141.055,121,9.16906
141.055,122,9.13757
141.055,123,10.8354
141.071,121,9.16906
141.071,122,9.13757
141.071,123,10.8354
141.072,121,9.16906
141.072,122,9.13757
141.072,123,10.8354
141.088,121,9.16906
141.088,122,9.13757
141.088,123,10.8354
141.089,121,9.1619
141.089,122,9.1275
141.089,123,10.7913
141.09,121,9.1619
141.09,122,9.1275
141.09,123,10.7913
141.106,121,9.1619
141.106,122,9.1275
141.106,123,10.7913
141.107,121,9.1619
141.107,122,9.1275
141.107,123,10.7913
141.108,121,9.1619
141.108,122,9.1275
141.108,123,10.7913
141.124,121,9.1619
141.124,122,9.1275
141.124,123,10.7913
141.125,121,9.15443
141.125,122,9.11653
141.125,123,10.7472
141.126,121,9.15443
141.126,122,9.11653
141.126,123,10.7472
141.142,121,9.15443
141.142,122,9.11653
141.142,123,10.7472
141.143,121,9.15443
141.143,122,9.11653
141.143,123,10.7472
141.159,121,9.15443
141.159,122,9.11653
141.159,123,10.7472
141.16,121,9.14712
141.16,122,9.10556
141.16,123,10.703
141.161,121,9.14712
141.161,122,9.10556
141.161,123,10.703
141.177,121,9.14712
141.177,122,9.10556
141.177,123,10.703
141.178,121,9.14712
141.178,122,9.10556
141.178,123,10.703
141.179,121,9.14712
141.179,122,9.10556
141.179,123,10.703
141.195,121,9.14712
141.195,122,9.10556
141.195,123,10.703
141.196,121,9.13964
141.196,122,9.0939
141.196,123,10.659
141.212,121,9.13964
141.212,122,9.0939
141.212,123,10.659
141.213,121,9.13964
141.213,122,9.0939
141.213,123,10.659
141.214,121,9.13964
141.214,122,9.0939
141.214,123,10.659
141.23,121,9.13964
141.23,122,9.0939
141.23,123,10.659
141.231,121,9.1316
141.231,122,9.08184
141.231,123,10.6148
141.247,121,9.1316
141.247,122,9.08184
141.247,123,10.6148
141.248,121,9.1316
141.248,122,9.08184
141.248,123,10.6148
141.249,121,9.1316
141.249,122,9.08184
141.249,123,10.6148
141.265,121,9.1316
141.265,122,9.08184
141.265,123,10.6148
141.266,121,9.1237
141.266,122,9.06986
141.266,123,10.5707
141.282,121,9.1237
141.282,122,9.06986
141.282,123,10.5707
141.283,121,9.1237
141.283,122,9.06986
141.283,123,10.5707
141.284,121,9.1237
141.284,122,9.06986
141.284,123,10.5707
141.3,121,9.1237
141.3,122,9.06986
141.3,123,10.5707
141.301,121,9.11519
141.301,122,9.0572
141.301,123,10.526
141.302,121,9.11519
141.302,122,9.0572
141.302,123,10.526
141.318,121,9.11519
141.318,122,9.0572
141.318,123,10.526
141.319,121,9.11519
141.319,122,9.0572
141.319,123,10.526
141.32,121,9.11519
141.32,122,9.0572
141.32,123,10.526
141.336,121,9.11519
141.336,122,9.0572
141.336,123,10.526
141.337,121,9.10587
141.337,122,9.04363
141.337,123,10.4809
141.353,121,9.10587
141.353,122,9.04363
141.353,123,10.4809
141.354,121,9.10587
141.354,122,9.04363
141.354,123,10.4809
141.355,121,9.10587
141.355,122,9.04363
141.355,123,10.4809
141.371,121,9.10587
141.371,122,9.04363
141.371,123,10.4809
141.372,121,9.09686
141.372,122,9.03051
141.372,123,10.4358
141.373,121,9.09686
141.373,122,9.03051
141.373,123,10.4358
141.389,121,9.09686
141.389,122,9.03051
141.389,123,10.4358
141.39,121,9.09686
141.39,122,9.03051
141.39,123,10.4358
141.391,121,9.09686
141.391,122,9.03051
141.391,123,10.4358
141.407,121,9.08669
141.407,122,9.01606
141.407,123,10.3901
141.408,121,9.08669
141.408,122,9.01606
141.408,123,10.3901
141.409,121,9.08669
141.409,122,9.01606
141.409,123,10.3901
141.425,121,9.08669
141.425,122,9.01606
141.425,123,10.3901
141.426,121,9.07682
141.426,122,9.00215
141.426,123,10.3445
141.427,121,9.07682
141.427,122,9.00215
141.427,123,10.3445
141.443,121,9.07682
141.443,122,9.00215
141.443,123,10.3445
141.444,121,9.07682
141.444,122,9.00215
141.444,123,10.3445
141.445,121,9.07682
141.445,122,9.00215
141.445,123,10.3445
141.461,121,9.07682
141.461,122,9.00215
141.461,123,10.3445
141.462,121,9.06621
141.462,122,8.98726
141.462,123,10.2982
141.478,121,9.06621
141.478,122,8.98726
141.478,123,10.2982
141.479,121,9.06621
141.479,122,8.98726
141.479,123,10.2982
141.48,121,9.06621
141.48,122,8.98726
141.48,123,10.2982
141.496,121,9.06621
141.496,122,8.98726
141.496,123,10.2982
141.497,121,9.0558
141.497,122,8.97284
141.497,123,10.2523
141.513,121,9.0558
141.513,122,8.97284
141.513,123,10.2523
141.514,121,9.0558
141.514,122,8.97284
141.514,123,10.2523
141.515,121,9.0558
141.515,122,8.97284
141.515,123,10.2523
141.531,121,9.0558
141.531,122,8.97284
141.531,123,10.2523
141.532,121,9.04623
141.532,122,8.95951
141.532,123,10.2065
141.548,121,9.04623
141.548,122,8.95951
141.548,123,10.2065
