Time (s),Agent ID,Distance
140.032,293,13.057
140.032,294,9.92668
140.032,295,14.1552
140.032,296,14.4351
140.032,297,14.9984
140.032,298,15.8609
140.032,299,3.9564
140.032,300,6.27786
140.032,301,6.08049
140.032,302,8.00702
140.04,293,13.057
140.04,294,9.92668
140.04,295,14.1552
140.04,296,14.4351
140.04,297,14.9984
140.04,298,15.8609
140.04,299,3.9564
140.04,300,6.27786
140.04,301,6.08049
140.04,302,8.00702
140.041,293,13.057
140.041,294,9.92668
140.041,295,14.1552
140.041,296,14.4351
140.041,297,14.9984
140.041,298,15.8609
140.041,299,3.9564
140.041,300,6.27786
140.041,301,6.08049
140.041,302,8.00702
140.042,293,13.057
140.042,294,9.92668
140.042,295,14.1552
140.042,296,14.4351
140.042,297,14.9984
140.042,298,15.8609
140.042,299,3.9564
140.042,300,6.27786
140.042,301,6.08049
140.042,302,8.00702
140.05,293,13.057
140.05,294,9.92668
140.05,295,14.1552
140.05,296,14.4351
140.05,297,14.9984
140.05,298,15.8609
140.05,299,3.9564
140.05,300,6.27786
140.05,301,6.08049
140.05,302,8.00702
140.051,293,13.057
140.051,294,9.92668
140.051,295,14.1552
140.051,296,14.4351
140.051,297,14.9984
140.051,298,15.8609
140.051,299,3.9564
140.051,300,6.27786
140.051,301,6.08049
140.051,302,8.00702
140.052,293,13.057
140.052,294,9.92668
140.052,295,14.1552
140.052,296,14.4351
140.052,297,14.9984
140.052,298,15.8609
140.052,299,3.9564
140.052,300,6.27786
140.052,301,6.08049
140.052,302,8.00702
140.06,293,13.057
140.06,294,9.92668
140.06,295,14.1552
140.06,296,14.4351
140.06,297,14.9984
140.06,298,15.8609
140.06,299,3.9564
140.06,300,6.27786
140.06,301,6.08049
140.06,302,8.00702
140.061,293,13.057
140.061,294,9.92668
140.061,295,14.1552
140.061,296,14.4351
140.061,297,14.9984
140.061,298,15.8609
140.061,299,3.9564
140.061,300,6.27786
140.061,301,6.08049
140.061,302,8.00702
140.062,293,13.057
140.062,294,9.92668
140.062,295,14.1552
140.062,296,14.4351
140.062,297,14.9984
140.062,298,15.8609
140.062,299,3.9564
140.062,300,6.27786
140.062,301,6.08049
140.062,302,8.00702
140.07,293,13.057
140.07,294,9.92668
140.07,295,14.1552
140.07,296,14.4351
140.07,297,14.9984
140.07,298,15.8609
140.07,299,3.9564
140.07,300,6.27786
140.07,301,6.08049
140.07,302,8.00702
140.071,293,13.069
140.071,294,9.91258
140.071,295,14.1536
140.071,296,14.4334
140.071,297,14.9969
140.071,298,15.8594
140.071,299,3.94736
140.071,300,6.26507
140.071,301,6.06763
140.071,302,7.99316
140.072,293,13.069
140.072,294,9.91258
140.072,295,14.1536
140.072,296,14.4334
140.072,297,14.9969
140.072,298,15.8594
140.072,299,3.94736
140.072,300,6.26507
140.072,301,6.06763
140.072,302,7.99316
140.08,293,13.069
140.08,294,9.91258
140.08,295,14.1536
140.08,296,14.4334
140.08,297,14.9969
140.08,298,15.8594
140.08,299,3.94736
140.08,300,6.26507
140.08,301,6.06763
140.08,302,7.99316
140.081,293,13.069
140.081,294,9.91258
140.081,295,14.1536
140.081,296,14.4334
140.081,297,14.9969
140.081,298,15.8594
140.081,299,3.94736
140.081,300,6.26507
140.081,301,6.06763
140.081,302,7.99316
140.082,293,13.069
140.082,294,9.91258
140.082,295,14.1536
140.082,296,14.4334
140.082,297,14.9969
140.082,298,15.8594
140.082,299,3.94736
140.082,300,6.26507
140.082,301,6.06763
140.082,302,7.99316
140.09,293,13.069
140.09,294,9.91258
140.09,295,14.1536
140.09,296,14.4334
140.09,297,14.9969
140.09,298,15.8594
140.09,299,3.94736
140.09,300,6.26507
140.09,301,6.06763
140.09,302,7.99316
140.091,293,13.069
140.091,294,9.91258
140.091,295,14.1536
140.091,296,14.4334
140.091,297,14.9969
140.091,298,15.8594
140.091,299,3.94736
140.091,300,6.26507
140.091,301,6.06763
140.091,302,7.99316
140.092,293,13.069
140.092,294,9.91258
140.092,295,14.1536
140.092,296,14.4334
140.092,297,14.9969
140.092,298,15.8594
140.092,299,3.94736
140.092,300,6.26507
140.092,301,6.06763
140.092,302,7.99316
140.1,293,13.069
140.1,294,9.91258
140.1,295,14.1536
140.1,296,14.4334
140.1,297,14.9969
140.1,298,15.8594
140.1,299,3.94736
140.1,300,6.26507
140.1,301,6.06763
140.1,302,7.99316
140.101,293,13.0814
140.101,294,9.89886
140.101,295,14.1524
140.101,296,14.4321
140.101,297,14.9958
140.101,298,15.8583
140.101,299,3.93882
140.101,300,6.25265
140.101,301,6.05529
140.101,302,7.9797
140.102,293,13.0814
140.102,294,9.89886
140.102,295,14.1524
140.102,296,14.4321
140.102,297,14.9958
140.102,298,15.8583
140.102,299,3.93882
140.102,300,6.25265
140.102,301,6.05529
140.102,302,7.9797
140.11,293,13.0814
140.11,294,9.89886
140.11,295,14.1524
140.11,296,14.4321
140.11,297,14.9958
140.11,298,15.8583
140.11,299,3.93882
140.11,300,6.25265
140.11,301,6.05529
140.11,302,7.9797
140.111,293,13.0814
140.111,294,9.89886
140.111,295,14.1524
140.111,296,14.4321
140.111,297,14.9958
140.111,298,15.8583
140.111,299,3.93882
140.111,300,6.25265
140.111,301,6.05529
140.111,302,7.9797
